cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numEpochs,numFactors,learningRate,seed
0.849361610573711,0.8497273122940439,0.8494854023675654,0.8497871967931707,0.8497301954501675,0.8496183434957316,1.6521599897114113E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,1.0,4815162342
0.8532611190552308,0.8535261699379237,0.8534222473327157,0.853746615609534,0.8536601430527917,0.8535232589976391,1.7178742681695576E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.1,4815162342
0.8424673481866433,0.8426775293632803,0.8425464801985318,0.8428163912551504,0.8427817408319727,0.8426578979671158,1.3383998448722413E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,1.0,4815162342
0.7560314269004764,0.7555555169544301,0.7556339663331157,0.7558218813422931,0.755963964428049,0.7558013511916728,1.8344020638103503E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,4,0.01,4815162342
0.8534547749048571,0.8538174180111183,0.8536478289525014,0.8538951217489856,0.8538310247009157,0.8537292336636757,1.5975674542108317E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.1,4815162342
0.7695394765176788,0.7694499368733746,0.7718407047340731,0.7677656756619887,0.7675401690878669,0.7692271925749964,0.0015465873413482243,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,0.01,4815162342
0.8624290206754488,0.8629024978662679,0.8626694346853613,0.8629119306353247,0.8628266304133172,0.8627479028551441,1.8157414835132048E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.1,4815162342
0.8368011320110852,0.8369747467217739,0.8368230551278809,0.8370960830311214,0.837114000842674,0.8369618035469071,1.314754644037164E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.1,4815162342
0.6111306587931209,0.6102271307824967,0.6104211281990056,0.6106251529299711,0.6106965579210785,0.6106201257251346,3.034983384525191E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.01,4815162342
0.8617083176021859,0.8621610404910401,0.8619270921526292,0.8622782572733197,0.8621144230477031,0.8620378261133755,1.9984688383497837E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.1,4815162342
0.8290996621686052,0.8291931141231429,0.8290394342745252,0.8293597064264848,0.8293779721251876,0.8292139778235891,1.3572013126227685E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,6,0.01,4815162342
0.8526007373491553,0.8529451453737594,0.8527793319086442,0.8530290601016612,0.8529711697527741,0.8528650888971988,1.560671299734162E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.1,4815162342
0.8534146815479452,0.8538009661651365,0.8536024065273989,0.8538533557018575,0.8538005703190226,0.8536943960522722,1.6407352662112658E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.1,4815162342
0.8561183994357758,0.8565073127331055,0.8563256865215191,0.8565766945612735,0.8565094906952935,0.8564075167893934,1.6689161948248716E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,1.0,4815162342
0.8622387594032943,0.8627186832606601,0.8625340927812349,0.862767474297607,0.8626532134358115,0.8625824446357215,1.888187504405445E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.1,4815162342
0.8564928495686709,0.8568658255341243,0.8567031183884233,0.8569423118853768,0.8568680244913709,0.8567744259735932,1.6104054463557743E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,1.0,4815162342
0.858009245354601,0.8584091391663499,0.8582387334124281,0.8584909634432886,0.8583935910483561,0.8583083344850048,1.7034213748154533E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,4,1.0,4815162342
0.844087245166805,0.8454310757165424,0.84508622406434,0.8452098707021367,0.8448257123918481,0.8449280256083345,4.6365991089961973E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.1,4815162342
0.8566531792665576,0.8574776405186396,0.8572819052483086,0.8575870729284403,0.8572095767994391,0.857241874952277,3.237144577220066E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.1,4815162342
0.48322115382985076,0.4824399964518047,0.48221676809711644,0.48219199738688,0.48224042123101296,0.482462067399333,3.8959874716077575E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.01,4815162342
0.8561425157976561,0.8565240872043096,0.8563534394742782,0.856597293011956,0.8565268002181798,0.856428827141276,1.641410605619054E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,1.0,4815162342
0.6265339432805676,0.6263586859144988,0.6266450789170113,0.6269052127210311,0.6267837540884734,0.6266453349843164,1.9040596256282309E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.01,4815162342
0.5526221251973304,0.5518411217953423,0.5519671884808613,0.5521279662136162,0.5522779354502142,0.5521672674274729,2.7095761502601623E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.01,4815162342
0.597846551862504,0.5967247430324483,0.5967696487326649,0.5972118069782104,0.5969427688574409,0.5970991038926539,4.109763624490672E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.01,4815162342
0.6534313308447728,0.6528636494617038,0.6531065518796197,0.6501618575540389,0.6499527527360358,0.6519032284952342,0.0015193564975323531,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.01,4815162342
0.8565550698578255,0.8575781691621783,0.8572373421988649,0.8573816539771522,0.8570530243159421,0.8571610519023926,3.485273277398145E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,1.0,4815162342
0.8558885409630678,0.859405241563273,0.8576288195514965,0.8575766836141302,0.856278199668692,0.857355497072132,0.0012359296957699076,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,0.1,4815162342
0.7651829937630283,0.7649433138084736,0.7650073089953788,0.7653256671172699,0.7653084826496129,0.7651535532667527,1.5497164305861762E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.01,4815162342
0.672646076220064,0.671900711580545,0.6720682223887894,0.6721771010400251,0.6723629376672041,0.6722310097793256,2.561983234276166E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.01,4815162342
0.8554730267087922,0.8565699288984282,0.8561754959767797,0.8563129523674603,0.8560048080816814,0.8561072424066284,3.6709025316045596E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,1.0,4815162342
0.7554221701335321,0.7550967226048382,0.7543353307525005,0.7552562411206826,0.7543684571386657,0.7548957843500439,4.559757628770911E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.01,4815162342
0.8619727357969147,0.8627170197860846,0.862479169028108,0.8626664838850127,0.862457588494697,0.8624585993981633,2.632430919838809E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,1.0,4815162342
0.5015896802838093,0.5005367671290093,0.5005572840783381,0.5008896862424103,0.5009779367512797,0.5009102708969694,3.8228373482975366E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.01,4815162342
