cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,gamma,lambda,seed
0.893676845501266,0.8947403513081056,0.8940590570927146,0.8945429655457142,0.8944693433670926,0.8942977125629786,3.8156717860834554E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.01,0.01,4815162342
0.8949161774167133,0.8950894961937196,0.8951818880470909,0.8953954386247306,0.8952126854342696,0.8951591371433046,1.5690933931217918E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.01,0.01,4815162342
0.8924773654072733,0.8926235775813347,0.8927622673744038,0.8926130214207673,0.8924285005673076,0.8925809464702172,1.1806123351672555E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.01,0.01,4815162342
0.8932586973602971,0.893470275150363,0.8937430029047481,0.8932185935961817,0.8936165416326125,0.8934614221288404,2.0173804691007776E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.01,0.01,4815162342
0.8959492406962899,0.8959148927645646,0.8957570451276835,0.8961899753388606,0.8958658777756088,0.8959354063406014,1.4287373075362128E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.01,0.01,4815162342
0.8776547435173393,0.8772587126045878,0.877268825061476,0.8773505675427115,0.8778596692177835,0.8774785035887795,2.3874192869306702E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.04,0.01,4815162342
0.8812198419630961,0.8807699095812298,0.8809023843775293,0.8804306558464682,0.881201083079139,0.8809047749694926,2.9327428697355814E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.03,0.01,4815162342
0.8864036449719639,0.886796296784218,0.8868991847816834,0.8867012480637183,0.8866645044328573,0.8866929758068881,1.6600526922525203E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.02,0.01,4815162342
0.896708190955406,0.8971918866986859,0.897203691579296,0.8967378262103972,0.8970178551369098,0.8969718901161391,2.138066215676658E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.01,0.1,4815162342
0.8737709118894638,0.873446420076653,0.873857632074206,0.8738690834895434,0.8743154809733455,0.8738519057006423,2.779239068374146E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.05,0.01,4815162342
0.8968157038752493,0.8971824795594373,0.8969506546756931,0.8971544090329352,0.896867315670895,0.896994112562842,1.4897837648604448E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,0.01,0.1,4815162342
0.8780746014381199,0.878816249897547,0.8789391099622128,0.8785699270545355,0.8785236685088186,0.8785847113722468,2.977802550166045E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.03,0.01,4815162342
0.8886112113283167,0.8883689287847372,0.8888155892267292,0.8880712007493745,0.8885156321318753,0.8884765124442066,2.4919832164048585E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.02,0.01,4815162342
0.8713824138630641,0.8716741944699631,0.8719423741797369,0.8720411223393952,0.8712779248438537,0.8716636059392027,2.993864967967754E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,0.05,0.01,4815162342
0.8746330065604904,0.875463956845307,0.8754693289020892,0.8754615131056291,0.8748966980989225,0.8751849007024877,3.5296856455445164E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.04,0.01,4815162342
0.8792125135371797,0.8800022317900607,0.8801552683956977,0.8796386996867188,0.8796487433709577,0.8797314913561228,3.279276936625985E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.03,0.01,4815162342
0.8787485060373467,0.8781908382018345,0.8783445161877983,0.8784051744266762,0.8788868805716599,0.8785151830850632,2.603948231525782E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.04,0.01,4815162342
0.881118163846002,0.8817001682014594,0.8811454190470055,0.8815488581832313,0.8807738021322524,0.8812572822819901,3.3069164537741024E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.04,0.01,4815162342
0.8823838629468426,0.8818091241852368,0.8820840429378676,0.8816161658880388,0.882343859879949,0.8820474111675869,2.9838790274049764E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.03,0.01,4815162342
0.8940410256690736,0.8934312670807033,0.8935548408061033,0.8941781866693307,0.8939077417755952,0.8938226124001613,2.850393703122907E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.02,0.01,4815162342
0.8860457424344436,0.8863174496279131,0.886559370273288,0.8864411298627134,0.8876730220286869,0.886607342845409,5.594699892060368E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.03,0.01,4815162342
0.8756707337641406,0.8765392411299786,0.8765279714365778,0.8762804022196925,0.8758692269326406,0.8761775150966061,3.510327735467104E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.04,0.01,4815162342
0.8901735375391676,0.8892410938182249,0.8899236827804822,0.8906977701016361,0.8903207234367037,0.8900713615352428,4.8500772823922123E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.03,0.01,4815162342
0.887843097680023,0.8873366044011405,0.887764221484291,0.8884661417511198,0.8883746075908028,0.8879569345814755,4.168091637502466E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.04,0.01,4815162342
0.8852776814113694,0.8859135318295245,0.8859625500962243,0.8856355935550126,0.88702760433204,0.8859633922448342,5.852666853603923E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.04,0.01,4815162342
0.8867305810304742,0.8877340061496706,0.8869903697627595,0.8876596455645992,0.8871605457521563,0.8872550296519319,3.8656201131824914E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.02,0.01,4815162342
0.8946764835182646,0.8947667749747846,0.8950297454322569,0.8950726179053295,0.8950767414995282,0.8949244726660327,1.6886819956678185E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.01,0.01,4815162342
0.8841949440104314,0.8849678555605922,0.8842850619829536,0.8848721212308325,0.8840833468614632,0.8844806659292546,3.656094501928143E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.03,0.01,4815162342
0.8778034007506754,0.8785872396386732,0.8784604560948367,0.8781002565452335,0.8780169271025483,0.8781936560263934,2.8925631962212965E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.04,0.01,4815162342
