cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,regularization,learningRate,scores,seed
0.8813459017554504,0.8814933713666301,0.8815059425395706,0.8811932683747884,0.8813275428284846,0.8813732053729847,1.1598870655595643E-4,0.5828597877792244,0.5840409891036221,0.5845092419318751,0.5845580665452269,0.5834264905003693,0.5838789151720636,6.524009652794533E-4,100,4,0.1,1.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,4,1.0E-4,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2,0.001,5.0E-4,[D@567d299b,4815162342
0.8565404525269874,0.8752917485676708,0.876870572728557,0.8339171348426841,0.8549991574436754,0.859523813221915,0.015713769624212847,0.42586306997103546,0.42656563982201,0.4268805596876306,0.4262513271178595,0.4259386834273005,0.42629985600516723,3.824762810007509E-4,100,2,0.1,1.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,8,0.001,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,6,0.001,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,4,0.001,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,10,0.001,5.0E-4,[D@567d299b,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,1.0E-4,3.0E-4,[D@567d299b,4815162342
0.8681231272173578,0.8686779320607263,0.8688072053939936,0.8687290031950198,0.8685565967888376,0.8685787729311871,2.4194538765040332E-4,0.8910760583974532,0.891695111999259,0.8921459745476273,0.891931308756742,0.891247621208093,0.8916192149818348,4.0342025967579734E-4,50,4,1.0E-4,2.0E-4,[D@567d299b,4815162342
