cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,ratings,seed
0.7851922125968925,0.7842250613777408,0.8038999773382965,0.7857107469192548,0.7822216403312808,0.7882499277126931,0.007915313157192686,0.472516858775268,0.4722996603974517,0.470692123929838,0.4723700512907145,0.46986210145346613,0.47154815916934767,0.0010727745927344673,75,6,0.3,5.0E-4,[D@567d299b,4815162342
0.7590135225163648,0.7282847390649574,0.7603694714347148,0.790751813643745,0.7856379881474831,0.764811506961453,0.02233470351526602,0.4176050594455285,0.4086213877447255,0.40148052417544217,0.4085747336001318,0.40107278784339506,0.40747089856184465,0.00603429697682954,25,2,0.2,7.5E-4,[D@567d299b,4815162342
0.7563507678384096,0.7647351783936955,0.7441799166521993,0.7747543893704084,0.753763150269751,0.7587566805048928,0.010342871268051506,0.45050794502319147,0.44019901607762274,0.4429095849598237,0.44779164597666554,0.44067557422589504,0.44441675325263974,0.004063245051307249,75,4,0.3,5.0E-4,[D@567d299b,4815162342
0.7866512294239696,0.7768392496534614,0.7781208444225188,0.7862959793279228,0.7517488468041683,0.7759312299264082,0.012749533201815684,0.4674162115398447,0.46456419905258917,0.4654738225720081,0.46809368111248634,0.4674598107439736,0.4666015450041804,0.0013453109841694009,25,4,0.2,7.5E-4,[D@567d299b,4815162342
0.7973374879792662,0.7907184894774403,0.7480628214374578,0.7629940167825368,0.7507089297163916,0.7699643490786185,0.020391452607000343,0.4257757225091268,0.42419556980241,0.41796300674817666,0.4238447145690734,0.4252210675728046,0.42340001624031826,0.0028054212704190767,75,2,0.3,5.0E-4,[D@567d299b,4815162342
0.8134033340612503,0.7930885688206856,0.7935202842169935,0.7922036952587286,0.7934681311965713,0.7971368027108459,0.008146927588156088,0.48548895658062485,0.48612008346370944,0.4843096566832268,0.4827862790516239,0.48369402963862124,0.48447980108356126,0.0012019420832289516,50,10,0.3,5.0E-4,[D@567d299b,4815162342
0.792619707048721,0.7869883591104164,0.7901308570900437,0.791692257996897,0.7884038870979633,0.7899670136688083,0.0020666805501009296,0.4808190306725844,0.4838521592925058,0.4855494778766836,0.4854730535056687,0.4840989460000267,0.4839585334694938,0.0017153649176082752,25,6,0.2,7.5E-4,[D@567d299b,4815162342
0.7886569193791563,0.788494944925833,0.799872475309602,0.7896194163177804,0.8025823581933104,0.7938452228251364,0.006100273991194965,0.48066852476189986,0.48239936894509294,0.4805259545625304,0.48002272921937456,0.4795318681209776,0.4806296891219751,9.713544168528802E-4,50,8,0.3,5.0E-4,[D@567d299b,4815162342
0.7576122766274224,0.815357481718526,0.8208643248935877,0.791603500561839,0.7911078581267742,0.7953090883856299,0.022393925612762305,0.48678625252162006,0.4875075539836365,0.48674180085412927,0.4882738095464669,0.48759140657552746,0.487380164696276,5.691559270571578E-4,25,8,0.2,7.5E-4,[D@567d299b,4815162342
0.7929035606523546,0.7924285156001801,0.7904417021906268,0.7578197491253703,0.7886240406195361,0.7844435136376136,0.013398601124007568,0.4873238560105093,0.489925808158504,0.4880079401650029,0.48703617744547156,0.4887433449806712,0.48820742535203177,0.0010423396852930857,25,10,0.2,7.5E-4,[D@567d299b,4815162342
