cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,gamma,lambda,seed
0.8672585152534776,0.8685726920636417,0.8681171881797372,0.8684517262509625,0.867169189314978,0.8679138622125594,5.91390447434381E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.01,0.01,4815162342
0.8675797637480579,0.8679575781648726,0.8701021629071368,0.8687461877719397,0.8652804771461425,0.86793323394763,0.0015828960308613947,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.01,0.01,4815162342
0.8653731879605832,0.8602079388497379,0.8618376578611675,0.8671631242670873,0.8620316697005138,0.8633227157278179,0.0025505766343309265,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.01,0.01,4815162342
0.8656323739034104,0.8572245959522232,0.8650364675641067,0.8638471991040139,0.8636768116905419,0.8630834896428594,0.0030190346869840173,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.01,0.01,4815162342
0.8655080443784219,0.8703581348029502,0.8715373932574088,0.870066163534918,0.8706409265129618,0.8696221324973322,0.0021152186190436764,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.01,0.01,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,8,0.04,0.01,4815162342
0.8034596456554651,0.7709225690068378,0.8105387266969436,0.7730094239375438,0.8059677564140808,0.7927796243421742,0.01715789667305864,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.03,0.01,4815162342
0.8353551919713629,0.823608916663081,0.823489957212401,0.8368699001644127,0.8239581631191056,0.8286564258260727,0.006108650386559567,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.02,0.01,4815162342
0.8775505939724216,0.8754603171209477,0.8778642320706003,0.8776871048899894,0.8766790597954507,0.8770482615698819,8.926526773021874E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.01,0.1,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8,0.05,0.01,4815162342
0.8777015104682403,0.8762616537309471,0.8769169993272061,0.8787985743699721,0.8759121820488442,0.8771181839890421,0.0010385125559767851,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,0.01,0.1,4815162342
0.8071013005003609,0.7964962750632445,0.7706119005233742,0.7996911313154423,0.7750577243088371,0.7897916663422518,0.014335460119965608,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.03,0.01,4815162342
0.8390865520211358,0.817486296847689,0.8399719320047859,0.828037967663667,0.8384807081909181,0.8326126913456392,0.008720536957039646,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.02,0.01,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,0.05,0.01,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,10,0.04,0.01,4815162342
0.803384849185213,0.793022459933246,0.765776510046256,0.7964144068094698,0.7719767873649446,0.7861150026678259,0.014598504747739794,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.03,0.01,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,8,0.04,0.01,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,6,0.04,0.01,4815162342
0.8010106281627212,0.765887372020985,0.8077340873794044,0.7736990549765115,0.8039605446828115,0.7904583374444867,0.017185562930593323,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.03,0.01,4815162342
0.8162469580339127,0.8405109929786284,0.8617503330930444,0.8521855258789952,0.8513268149744841,0.8444041249918129,0.01560350793777859,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.02,0.01,4815162342
0.8233525894694357,0.8374014354440783,0.8274209714081473,0.8258564955154731,0.7649136840601789,0.8157890351794628,0.025881500142963372,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.03,0.01,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,10,0.04,0.01,4815162342
0.7889107407424866,0.7710585058879176,0.8410873359658618,0.7775436120402451,0.771134230988219,0.789946885124946,0.026385402466049344,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.03,0.01,4815162342
0.6113581780347119,0.6469250922779772,0.749926864807846,0.6251784164531046,0.0,0.526677710314728,0.2677917844581145,1.0,1.0,1.0,1.0,0.0,0.8,0.4,75,2,0.04,0.01,4815162342
0.0,0.7562965587318639,0.0,0.0,0.0,0.15125931174637278,0.30251862349274555,0.0,1.0,0.0,0.0,0.0,0.2,0.4000000000000001,25,4,0.04,0.01,4815162342
0.851963646518041,0.8531834464501464,0.8513835178929914,0.8531747795159079,0.850492304530537,0.8520395389815247,0.0010418592178036766,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.02,0.01,4815162342
