cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,ratings,seed
0.6705081227526619,0.7305464979848163,0.6915931418091483,0.7231593719051141,0.6653948884627437,0.6962404045828968,0.026595984999218798,0.5262290547150121,0.5236379092766131,0.5274535242788719,0.5245304044029722,0.5255083165840553,0.5254718418515049,0.001322979979323929,100,4,0.5,1.0E-4,[D@5d3411d,4815162342
0.7085724725734265,0.6991174187022733,0.6915403295928573,0.703186294276279,0.6621762347844304,0.6929185499858533,0.016345563764826338,0.5131024120640173,0.512033133269475,0.5104794182228481,0.5117797121528835,0.5097643597065876,0.5114318070831623,0.001179913337227517,100,2,0.5,1.0E-4,[D@5d3411d,4815162342
0.7623448644557809,0.6893417505009414,0.685467154238629,0.75392988064221,0.7275482011363738,0.7237263701947871,0.031825512442537056,0.5242712304617068,0.5249926299205817,0.5255424470565748,0.523851915922195,0.524232086701327,0.524578062012477,6.071305830898376E-4,100,2,0.1,2.5E-4,[D@5d3411d,4815162342
0.7568839586640839,0.8013755051824123,0.7395534777874381,0.764235351615731,0.7639203328068159,0.7651937252112962,0.020189778196248488,0.5394537029263661,0.5383566745895351,0.5412450998736877,0.53875456258359,0.5389102577990775,0.5393440595544513,0.0010135675285771611,100,4,0.1,2.5E-4,[D@5d3411d,4815162342
0.7720204551574181,0.7303250754267244,0.749196525798816,0.7106897189441651,0.7740271131455101,0.7472517776945267,0.02432071301047848,0.5466627921581204,0.5465454056671757,0.5483029779547524,0.5464660720947793,0.5464072982609988,0.5468769092271654,7.181551857690614E-4,100,6,0.1,2.5E-4,[D@5d3411d,4815162342
0.7565033230432205,0.7468104845642916,0.7503422196379279,0.7483161526912094,0.7740189926359096,0.7551982345145118,0.00997218604182232,0.5477502414044123,0.5485172739568275,0.5483799935255878,0.545858765348317,0.5483301910431145,0.5477672930556519,9.896965323524375E-4,100,10,0.5,1.0E-4,[D@5d3411d,4815162342
0.7008925108117379,0.7528631292042296,0.7422103532447628,0.7225752677183557,0.6977953947690781,0.7232673311496327,0.021838866401469058,0.5446039491264545,0.5453009853327758,0.5449319792670475,0.5450579363219142,0.5451151987763144,0.5450020097649013,2.3181133051696493E-4,100,8,0.5,1.0E-4,[D@5d3411d,4815162342
0.7109959069093923,0.7623729475341525,0.7080714380289947,0.7007168286047113,0.6979232217764715,0.7160160685707446,0.023658813382916644,0.5364475169028884,0.5362282236030516,0.5367309399563818,0.5352360918886586,0.5367424821590022,0.5362770509019965,5.545592770336445E-4,100,6,0.5,1.0E-4,[D@5d3411d,4815162342
0.7356660805396394,0.8187317928595554,0.7468462780628929,0.7569862889498483,0.7399310260665166,0.7596322932956905,0.030416290561258268,0.5478399150279133,0.547492626804999,0.5487845354040168,0.547584760974732,0.5477645369877865,0.5478932750398895,4.624858376475281E-4,50,6,0.1,2.5E-4,[D@5d3411d,4815162342
0.694857103656376,0.714765847952504,0.709254212244457,0.6996018380638183,0.7376771837558925,0.7112312371346095,0.014960918178084781,0.5456756553957979,0.546122982757046,0.5449887938942649,0.5442055087461064,0.5453866913447553,0.5452759264275941,6.508142046232499E-4,25,10,0.4,2.5E-4,[D@5d3411d,4815162342
0.7573119746700511,0.7528192174934261,0.7542871773001522,0.7161052079984974,0.7248670944741687,0.741078134387259,0.017101545456420522,0.5527870975627661,0.5521116916104705,0.5534480678484404,0.5521442842377555,0.552454577502099,0.5525891437523063,4.941467241862679E-4,25,10,0.1,0.001,[D@5d3411d,4815162342
0.7488142676335264,0.7550092886410471,0.7363612514490041,0.7320095506556062,0.7287302237666127,0.7401849164291594,0.010068711110069165,0.5538435486397073,0.5529006841701141,0.5544822753812572,0.5530546141453381,0.5535552865322316,0.5535672817737296,5.693612265018763E-4,50,8,0.1,2.5E-4,[D@5d3411d,4815162342
0.791808820804341,0.7794825800002381,0.767534062288337,0.7324766951300483,0.7827106513547809,0.7708025619155491,0.020678314124798754,0.5578119869289707,0.5572264997261264,0.5582169712621599,0.5573387175834489,0.5573253588518723,0.5575839068705156,3.761637325234673E-4,50,10,0.1,2.5E-4,[D@5d3411d,4815162342
0.7600687319200135,0.6914404334082288,0.6921446794252331,0.7550569317199017,0.7303113119535127,0.7258044176853781,0.029542939252537544,0.5245247274395091,0.5250653395553361,0.5257961400481594,0.5242728552006032,0.5244066229755239,0.5248131370438263,5.603997271674227E-4,75,2,0.1,2.5E-4,[D@5d3411d,4815162342
