cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,gamma,lambda,seed
0.7954193931596285,0.7943772127611122,0.7969746436152491,0.7929337947596894,0.7950462498935582,0.7949502588378474,0.0013207531341010183,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.05,1.0E-4,4815162342
0.792905062885323,0.7921515138202184,0.7916858703620362,0.7893622814690765,0.7893120013722393,0.7910833459817788,0.0014779983368845744,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.05,1.0E-4,4815162342
0.7851856906668037,0.7865651963747761,0.7849263303501937,0.7855210090811905,0.7862668667819528,0.7856930186509834,6.268613220637081E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.05,1.0E-4,4815162342
0.7805771629900539,0.7800271724109558,0.7801011433788783,0.7789769505461772,0.779074240948659,0.7797513340549449,6.226671157291009E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.05,1.0E-4,4815162342
0.7741220045252571,0.7713133383245827,0.7727856295927422,0.7719918799482507,0.7707047357549828,0.772183517629163,0.001191721705540619,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.05,1.0E-4,4815162342
0.7951821000918023,0.7935849680548585,0.7960972891865306,0.7928411091083684,0.7946935462586547,0.7944798025400429,0.0011524943556397843,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.05,1.0E-4,4815162342
0.7900569362722268,0.7891650829357149,0.7886470375769631,0.7865978677407944,0.7871373415693563,0.788320853219011,0.0012808187381995325,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.05,1.0E-4,4815162342
0.7801088722651764,0.7812843225068434,0.7802433769997164,0.7804703349323745,0.7804226222949077,0.7805059057998036,4.100465820098801E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.05,1.0E-4,4815162342
0.7715399998441913,0.7727591686765891,0.7733727104818271,0.7721098953753209,0.771818893566016,0.7723201335887888,6.640361812987559E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.05,1.0E-4,4815162342
0.7661849720726552,0.7624634854552288,0.7655223193874784,0.7645213511870981,0.762560685874132,0.7642505627953186,0.0015153850905490764,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.05,1.0E-4,4815162342
0.7950037106730473,0.7929697722625704,0.7952033974484118,0.7925063799895337,0.7942994246861761,0.7939965370119478,0.001080505959440157,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.05,1.0E-4,4815162342
0.7884172000782441,0.78719600733701,0.7843701054914645,0.7847364849544777,0.7851999571683742,0.7859839510059141,0.0015598138881956836,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.05,1.0E-4,4815162342
0.7764306177461967,0.776027940788676,0.7772756702465554,0.7772602395915712,0.7759638516918024,0.7765916640129603,5.749305899229182E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.05,1.0E-4,4815162342
0.7661684512422477,0.7657413520464211,0.7685464370333942,0.7663656561271901,0.7681614457560324,0.7669966684410572,0.0011329985350893303,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.05,1.0E-4,4815162342
0.758465216882713,0.7565162987322497,0.7593585682155531,0.7583187229988478,0.7569305290321722,0.7579178671723072,0.001046434641083078,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.05,1.0E-4,4815162342
0.7749446536909893,0.7721979708631626,0.773657570852948,0.7727999612173895,0.7715953078052213,0.7730390928859422,0.0011715683973908828,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.05,0.001,4815162342
0.7812209945412145,0.7806156167500736,0.780789583642913,0.7796497275934433,0.779708465327575,0.7803968775710439,6.18607819839855E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.05,0.001,4815162342
0.7856163130806028,0.7869512198955211,0.7853453389648866,0.7859317767117098,0.7866390336950851,0.7860967364695611,6.077573151268671E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.05,0.001,4815162342
0.7931457772037267,0.7923764833863874,0.7919251844535659,0.789562163865661,0.7895685443450627,0.7913156306508807,0.0014814423442401955,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.05,0.001,4815162342
0.7954708380132336,0.7944249776154071,0.7970206429176101,0.7930060694988194,0.7950968433373236,0.7950038742764788,0.0013130422234953322,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.05,0.001,4815162342
0.8075017508420773,0.8072739536934213,0.8086186179122711,0.8068765991880958,0.8071449976563532,0.8074831838584438,6.026022494171215E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.03,0.001,4815162342
0.8075948014398943,0.8072601039768615,0.8062350502341208,0.804620658142817,0.8052215429219786,0.8061864313431345,0.0011420418933240084,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.03,0.001,4815162342
0.7947591382402369,0.7949242105298945,0.7948763459684272,0.7930274630871094,0.7953734002319687,0.7945921116115273,8.096312332556644E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.03,0.001,4815162342
0.8005518859962173,0.7987661032452639,0.8005555856063549,0.8003117589709038,0.800644199494999,0.8001659066627479,7.085642189291323E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.05,0.1,4815162342
0.7611980990847526,0.7586323730708874,0.7617636815016141,0.7606728097345298,0.7586634902911402,0.7601860907365848,0.00130247453739379,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.05,0.001,4815162342
0.7995083205272739,0.7979297953951868,0.7992665849699094,0.7989584085903103,0.7978026318999739,0.7986931482765309,6.984877253228175E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.05,0.1,4815162342
0.7675360351426338,0.7682489035845494,0.7701022472825645,0.7680135152546238,0.7694048493480484,0.768661110122484,9.471126018470894E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.05,0.001,4815162342
0.8035475489340693,0.8041704894979472,0.8034403203111994,0.8040683948103783,0.8038700162207624,0.8038193539548713,2.8475556355459197E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.03,0.001,4815162342
0.7987985791742279,0.7974532858919416,0.7991130851067456,0.7953823117460497,0.7966290671593703,0.797475265815667,0.001380623214035461,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.05,0.1,4815162342
