cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,ratings,seed
0.488421867974781,0.481551491545537,0.48096526920095345,0.4918522999039904,0.482906890637615,0.48513956385257534,0.004268914945287882,0.5535344545861043,0.5546607897384408,0.5539735884974871,0.5533684846552558,0.5547554610687567,0.5540585557092089,5.668266719099625E-4,25,8,0.03,1.0E-4,[D@449b2d27,4815162342
0.48223160484453287,0.47897534947140763,0.4753257696772724,0.48017845298859313,0.4768769490329364,0.47871762520294847,0.002426572282428171,0.5431711456527369,0.5421119489710948,0.5421060805684563,0.5428535196228689,0.5444448392782382,0.542937506818679,8.609886720216292E-4,25,10,0.03,1.0E-4,[D@449b2d27,4815162342
0.4785420468600109,0.4782495872530805,0.48235180730991367,0.48309276355093694,0.4788273293778938,0.48021270687036716,0.002070492283124664,0.5999859825487889,0.5924103430800358,0.5990687681959038,0.5990091458563868,0.6011080317824612,0.5983164542927153,0.0030498582572616303,25,4,0.03,1.0E-4,[D@449b2d27,4815162342
0.501483634160377,0.4901029309623958,0.4917909051336793,0.5007400634606978,0.4906845952513804,0.4949604257937061,0.005057277983934483,0.5716187690107508,0.5725440754712845,0.5708224557874785,0.5732950375281199,0.5714863061060951,0.5719533287807458,8.669576875950894E-4,25,6,0.03,1.0E-4,[D@449b2d27,4815162342
0.5282158626107157,0.5274023681605794,0.5329174655059653,0.5335408046598832,0.5260883482991814,0.529632969847265,0.003020172292383181,0.6260352668448649,0.619650332364786,0.6229351412488234,0.6227413557954922,0.6198739991142157,0.6222472190736363,0.0023427636453772446,25,2,0.03,1.0E-4,[D@449b2d27,4815162342
0.48858121787372016,0.48151275759766166,0.48105681349412127,0.49178667768328416,0.4828249672955057,0.48515248678885864,0.004271023319776848,0.5536111926705019,0.5547174764702919,0.5540194512096602,0.5533616918482471,0.5547769671564473,0.5540973558710296,5.70972224389856E-4,50,8,0.03,1.0E-4,[D@449b2d27,4815162342
0.4823713412034583,0.48115661182043973,0.4771989522205845,0.4800778854526904,0.4767538082448845,0.47951171978841145,0.002198118190568676,0.543216620816822,0.5411662584018146,0.541128293237564,0.5428515690412588,0.5444467133123565,0.5425618909619632,0.0012702859948341865,50,10,0.03,1.0E-4,[D@449b2d27,4815162342
0.478540831143758,0.47819068855267755,0.4823591143016223,0.4830702589229722,0.4788396833453344,0.48020011525327283,0.002075610559463402,0.5999564555119087,0.5923828734019362,0.5990025636490962,0.5990140378370081,0.6011380402406131,0.5982987941281125,0.003059873948085506,50,4,0.03,1.0E-4,[D@449b2d27,4815162342
0.5015816067997042,0.49006111869923386,0.49188617058141104,0.5006854848765899,0.4906672495584474,0.4949763261030773,0.005069530404697646,0.5716357937179506,0.5726205080347907,0.5708636206589651,0.5732570915956002,0.5715692102701216,0.5719892448554857,8.454957302416991E-4,50,6,0.03,1.0E-4,[D@449b2d27,4815162342
0.5282619447366079,0.5273426249773742,0.5328891051625275,0.5335916862412599,0.5260411938455378,0.5296253109926614,0.0030430183605356367,0.6260677430177298,0.6196431887286801,0.6229398720061908,0.6227166436427343,0.6199055384307445,0.6222545971652159,0.0023477947443510264,50,2,0.03,1.0E-4,[D@449b2d27,4815162342
0.4821044563797734,0.48262252510522224,0.4764807792163066,0.4805990874364128,0.4777390570761797,0.47990918104277897,0.0024133303856934537,0.5432886373016559,0.541436990610205,0.5410633961505424,0.54118327347769,0.5437794119698207,0.5421503419019829,0.0011467456712071558,75,10,0.03,1.0E-4,[D@449b2d27,4815162342
0.5014772542804452,0.4901029309623958,0.4917909051336793,0.5006227374791399,0.4906845952513804,0.4949356846214081,0.005028948410905979,0.5715897747937791,0.5725440754712845,0.5708224557874785,0.5733009374793745,0.5714863061060951,0.5719487099276025,8.711004069519197E-4,75,6,0.03,1.0E-4,[D@449b2d27,4815162342
0.488421867974781,0.481551491545537,0.4808433386541003,0.4918522999039904,0.482906890637615,0.48511517774320473,0.004292971366229059,0.5535344545861043,0.5546607897384408,0.5540492799425815,0.5533684846552558,0.5547554610687567,0.5540736939982278,5.653641576451897E-4,75,8,0.03,1.0E-4,[D@449b2d27,4815162342
0.5282158626107157,0.5274023681605794,0.5329174655059653,0.5335438713070872,0.5260883482991814,0.5296335831767058,0.003020966031032443,0.6260352668448649,0.619650332364786,0.6229351412488234,0.6227431617277539,0.6198739991142157,0.6222475802600886,0.0023428399371068806,75,2,0.03,1.0E-4,[D@449b2d27,4815162342
0.4784261949318753,0.47819090244273466,0.4821938082590554,0.48309276355093694,0.4788273293778938,0.4801461997124992,0.002068620894796277,0.5999364287961464,0.5923785917827346,0.5989993119999374,0.5990091458563868,0.6011080317824612,0.5982863020435333,0.0030534244356295506,75,4,0.03,1.0E-4,[D@449b2d27,4815162342
0.5282619447366079,0.5273426249773742,0.5328891051625275,0.5335916862412599,0.5260411938455378,0.5296253109926614,0.0030430183605356367,0.6260677430177298,0.6196431887286801,0.6229398720061908,0.6227166436427343,0.6199055384307445,0.6222545971652159,0.0023477947443510264,100,2,0.03,1.0E-4,[D@449b2d27,4815162342
