cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,gamma,lambda,seed
0.8120339515158922,0.8129458684778454,0.8111067893709426,0.8130946376371813,0.811993565910353,0.8122349625824429,7.23309199329903E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.05,1.0E-4,4815162342
0.80581050951383,0.8056389389499304,0.8060500286153888,0.8059898897685777,0.8059268368630995,0.8058832407421652,1.456475392953441E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.05,1.0E-4,4815162342
0.8006317074139987,0.7995094964053087,0.7996247855184427,0.7981832610010898,0.8003390136095188,0.7996576527896717,8.496936737411518E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.05,1.0E-4,4815162342
0.7945713207669617,0.7942353190056561,0.7939307061749956,0.7934390558367383,0.7945586737887383,0.7941470151146179,4.255094885565383E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.05,1.0E-4,4815162342
0.7898315048087619,0.7885830123334161,0.7897559693148531,0.788630938756721,0.7898874436699168,0.7893377737767338,5.983436158927072E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.05,1.0E-4,4815162342
0.8112437289188138,0.8116204642485326,0.8091986418945113,0.8119996798403617,0.8116075606941767,0.8111340151192792,9.96790872062954E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.05,1.0E-4,4815162342
0.8032302312185934,0.803672071537719,0.8030759345785483,0.803111898597222,0.8029850336375313,0.8032150339139228,2.416609167521027E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.05,1.0E-4,4815162342
0.7968948356431854,0.7951548455648533,0.7951779653353389,0.7942936488577896,0.7960684982800347,0.7955179587362404,8.882865722865779E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.05,1.0E-4,4815162342
0.7895589353931164,0.7886592933312443,0.7885572562395873,0.7875771082351515,0.7880987696848397,0.7884902725767877,6.576075837096524E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.05,1.0E-4,4815162342
0.7824869246930765,0.781702435625229,0.7821318763534514,0.78232317255253,0.7831350896231267,0.7823558997694827,4.6959073843285315E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.05,1.0E-4,4815162342
0.810435936497248,0.8106813636863008,0.8081297851858014,0.8109440570592786,0.8106637885091706,0.8101709861875598,0.0010332161524376036,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.05,1.0E-4,4815162342
0.8012926484866676,0.8022343463277933,0.8014185345801081,0.8016128671244225,0.8010221309303865,0.8015161054898756,4.0711096652163857E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.05,1.0E-4,4815162342
0.7938098423503124,0.791906402668879,0.792574430090564,0.7919908788118177,0.7932619431408794,0.7927086994124906,7.342437092528643E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.05,1.0E-4,4815162342
0.7859745997751972,0.7850619153098884,0.785083654789811,0.7840309371099027,0.7847490444227848,0.7849800302815167,6.262178518198122E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.05,1.0E-4,4815162342
0.7779139849630824,0.7773401426532247,0.7775762545664512,0.7780374403746639,0.7789159978896681,0.777956764089418,5.391618853062526E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.05,1.0E-4,4815162342
0.7905322106361373,0.7893036236766114,0.7904745940490636,0.7893493773796415,0.7906320597370108,0.7900583730956929,5.998666302052268E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.05,0.001,4815162342
