cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,scores,seed
0.7721797965399695,0.77772748506638,0.7739776022496966,0.7724545920703852,0.7694126167476575,0.7731504185348178,0.002721441333488357,0.8190377994410647,0.8198948502094505,0.8196607705881578,0.8164223271494288,0.8156697690270515,0.8181371032830306,0.0017464641652349029,100,6,0.001,0.05,[D@3a4afd8d,4815162342
0.7035314466505761,0.7537829575604911,0.7405428607476258,0.7236231380735237,0.7098978799823042,0.726275656602904,0.018723093911087334,0.8307964379150979,0.7875701439956119,0.7962439502533348,0.7992035246617554,0.8064975824086913,0.8040623278468981,0.014679034237247831,100,6,0.002,0.1,[D@3a4afd8d,4815162342
0.802886613318636,0.8004797756275871,0.8019898469390384,0.8016106134389717,0.8027168443804314,0.8019367387409329,8.651874050261774E-4,0.7003954665591117,0.7008931848131462,0.7026480079484136,0.6990332921367537,0.6990338787376816,0.7004007660390215,0.00134394689633735,100,2,0.001,0.05,[D@3a4afd8d,4815162342
0.7765903271092945,0.7991767779901999,0.7966958729244659,0.7950615602948471,0.79579629757277,0.7926641671783154,0.008155915888950038,0.664605063376726,0.6567026373207399,0.6594407633264037,0.6559623647730756,0.6559094161376784,0.6585240489869247,0.003302579979189983,100,2,0.002,0.1,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8,0.002,0.05,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8,0.004,0.1,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,0.004,0.1,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,0.002,0.05,[D@3a4afd8d,4815162342
0.7005948491259962,0.6950595431557492,0.7059133578497678,0.7078601918567602,0.7133614820832422,0.7045578848143031,0.00626370513283663,0.9643140375554186,0.9614071097994674,0.9596272648235211,0.9556886001264442,0.9642244357831865,0.9610522896176075,0.0032133244121452806,100,4,0.002,0.05,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,4,0.004,0.1,[D@3a4afd8d,4815162342
0.656381905788121,0.0,0.7530785594881388,0.7330589987347846,0.677890988611435,0.564082090524496,0.2842299023048004,0.9713068825353558,0.0,0.9700225874229071,0.9689848329302198,0.9695980953936231,0.7759824796564212,0.3879919869126912,100,6,0.002,0.05,[D@3a4afd8d,4815162342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,6,0.004,0.1,[D@3a4afd8d,4815162342
