cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,ratings,seed
0.7759123727664242,0.773596615237833,0.771782557119148,0.77493294607362,0.7740561227992563,0.0015487681472583475,0.4803016594349515,0.477419872469275,0.4785856267297816,0.4769548659622694,0.47831550614906937,0.001291440224077551,75,8,0.001,0.1,[D@368102c8,4815162342
0.749350382272813,0.7516423716959292,0.7468004322172399,0.7720063315244701,0.754949879427613,0.009995374226971181,0.4471403850294153,0.4475118254242914,0.44757056131354084,0.44722596375525103,0.44736218388062465,1.8273231726648182E-4,50,6,0.001,0.1,[D@368102c8,4815162342
0.7286601495721481,0.7580898104027926,0.7629828740851912,0.7478586246659278,0.7493978646815149,0.013157930011047089,0.4390382508599339,0.4390406679454835,0.43878143116547913,0.4377145613644528,0.43864372783383737,5.466997360818503E-4,50,4,0.001,0.1,[D@368102c8,4815162342
0.7674036817355486,0.7688803039548198,0.7664668491738338,0.7639296278443952,0.7666701156771494,0.0018010165336297397,0.46070930759155737,0.4599328191500957,0.4599128282561923,0.45938026369517626,0.4599838046732554,4.7388114861122754E-4,50,10,0.001,0.1,[D@368102c8,4815162342
0.34275179892489677,0.39438511364987167,0.34883922988866456,0.3465908395765516,0.35814174550999617,0.021038015678665836,0.4226547082736047,0.42245623324207243,0.42302077070055466,0.4223747237266063,0.4226266089857095,2.4931260758497193E-4,25,8,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.7556439237862395,0.7273513379612284,0.7568337457445143,0.7187152831603941,0.7396360726630942,0.01688642499989042,0.4400044722097488,0.44144294770875503,0.44448502464058587,0.4399377394863945,0.44146754601137106,0.0018430053789336854,75,2,0.001,0.1,[D@368102c8,4815162342
0.7790749778007953,0.7764373057397658,0.7522114156443028,0.7603823330776687,0.7670265080656331,0.011150793251444371,0.4535523860717441,0.4532841484129994,0.4536305839842266,0.4519089084104376,0.4530940067198519,6.961750242098839E-4,50,8,0.001,0.1,[D@368102c8,4815162342
0.3527043531415138,0.34624199287408003,0.40146661734245853,0.3493365669511373,0.3624373825772974,0.022649144829670786,0.41776445376281907,0.41755190937377124,0.41763277175460456,0.4176815763050302,0.41765767779905627,7.710304122206773E-5,25,10,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.3398119692647768,0.33695193089609543,0.3374646465256142,0.3363747894566277,0.33765083403577856,0.0013059409092296018,0.426517886861473,0.42639090142337743,0.4263627617373494,0.4262352213650784,0.42637669284681956,1.0043143105978859E-4,25,4,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.3425271836784476,0.3360684907313548,0.33972933314534776,0.3438809113742305,0.3405514797323452,0.002990051694124364,0.42514443713479294,0.42510035862092743,0.42553260514643937,0.4255824552052327,0.42533996402684815,2.1883446290226017E-4,25,6,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.7196551848670654,0.6996496323674144,0.7585842871625524,0.7186662257409404,0.7241388325344932,0.02142581848424589,0.4254514010262239,0.4261966043791679,0.42742688283947544,0.42680146002031105,0.4264690870662946,7.310568060389085E-4,50,2,0.001,0.1,[D@368102c8,4815162342
0.32680636132249524,0.32954295132662625,0.3239084567040653,0.3280444317669196,0.3270755502800266,0.0020694047256492095,0.42506784661763247,0.4253252233757915,0.42535843966154974,0.4255591751721814,0.42532767120678877,1.7468227787022087E-4,25,2,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.5265681679436253,0.5473349708585389,0.5171026991152065,0.5344531110220835,0.5313647372348635,0.011079251135981162,0.4295632506964783,0.42988515555150986,0.43007116256856337,0.42990875850010096,0.4298570818291631,1.8413711584211223E-4,75,6,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.5669821178203063,0.6100678013614402,0.5799406394219877,0.5736997254175503,0.5826725710053211,0.016467121602863424,0.4307700290302099,0.4305366498787996,0.4312454032734902,0.4306983508952428,0.43081260826943557,2.6378603453723783E-4,75,8,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.5241671947289381,0.52018771262617,0.5693352499093264,0.5233996785175362,0.5342724589454927,0.020298479673205222,0.4256520517214407,0.42605291038654175,0.42619821591102236,0.4252805796715095,0.42579593942262856,3.5852468291441803E-4,50,10,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.4028157538138262,0.40766030607063886,0.34437399288476317,0.34816798420706196,0.37575450924407255,0.02956367703532769,0.4239241636640928,0.4239493425622569,0.42384775403315045,0.4241933891124405,0.42397866234298515,1.2949355837981185E-4,75,2,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.47554072797916874,0.47258142946497433,0.4763336862627156,0.47566698012903486,0.47503070595897334,0.0014458285078604602,0.4278022575576436,0.42806675040881004,0.42768981010833707,0.4278453015585066,0.42785102990832435,1.3687468211862137E-4,75,4,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.4708375989883488,0.45721911857318526,0.4588021262580178,0.41686664783621696,0.45093137291394225,0.020360180713988003,0.4274217420642359,0.42723299823859223,0.42777584730447654,0.4277261513494923,0.4275391847391993,2.2277154117202202E-4,50,6,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.478241192716883,0.5293538879339675,0.4780155993016322,0.5289423238061598,0.5036382509396606,0.02551039461176064,0.42660048801728667,0.42685262129686874,0.4273309480562999,0.42685482672068675,0.42690972102278546,2.6425888280049125E-4,50,8,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.33890260199224675,0.34129059856374666,0.33764814014118855,0.34066466041403026,0.33962650027780306,0.0014391783360400885,0.42421614250036227,0.42471411384936175,0.42446179201158946,0.4249341961892232,0.4245815611376342,2.691640415316863E-4,50,2,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.4127133129573935,0.40640965308282506,0.412769812295597,0.41724741703508406,0.4122850488427249,0.0038588786962387217,0.42695875525790594,0.4272763538727695,0.42705152348921743,0.4270194184622116,0.4270765127705261,1.2009113429661301E-4,50,4,1.0E-4,1.0E-4,[D@368102c8,4815162342
0.5761344901801632,0.5700169499713075,0.5729280558312104,0.5705802709674695,0.5724149417375376,0.0024090821922266113,0.45846277618674175,0.4539310796414347,0.453357942479484,0.4546446891194339,0.4550991218567736,0.0019947874451299234,100,6,0.1,0.1,[D@368102c8,4815162342
0.5846779244768069,0.5853619754141848,0.5872300939862778,0.5888825399578914,0.5865381334587902,0.00164459542191768,0.5051363426668775,0.4974386475913207,0.4955869830444381,0.4976278285701283,0.49894745046819117,0.0036610454800563835,100,4,0.1,0.1,[D@368102c8,4815162342
0.5583324954597609,0.5622775124432958,0.5657761043944224,0.562343692527582,0.5621824512062652,0.0026349353829496127,0.42040995790545094,0.42112261163708065,0.41852428744267167,0.42205386422236324,0.42052768030189164,0.0012952434292144795,100,10,0.1,0.1,[D@368102c8,4815162342
0.5633002048084677,0.5714808110641046,0.5778419223163459,0.5609366956502075,0.5683899084597814,0.006714717218489025,0.4351780231451529,0.43238105258163934,0.4321074357446376,0.433531746944461,0.43329956460397273,0.001209064791750015,100,8,0.1,0.1,[D@368102c8,4815162342
0.5741849475043831,0.5746078298221612,0.5716131251563231,0.5774255674979498,0.5744578674952043,0.0020613573381279083,0.44217590513990285,0.43894683641844345,0.4375706936622233,0.4408626685077689,0.43988902593208457,0.0017635321069824764,25,6,0.1,1.0,[D@368102c8,4815162342
0.5920220111828,0.5859497604658029,0.5919871939870619,0.5943537821734233,0.591078186952272,0.0031123696859216322,0.49151757627970044,0.483116135144338,0.48165808078791283,0.4846419972533859,0.48523344736633434,0.003778437066149811,25,4,0.1,1.0,[D@368102c8,4815162342
0.5476553795686989,0.5573701739883086,0.5560204646564444,0.5640101507754958,0.5562640422472369,0.005817949121377738,0.5757577432118216,0.5778253327859283,0.5766538485575827,0.5888725528408542,0.5797773693490467,0.005302041727277542,100,2,0.1,0.1,[D@368102c8,4815162342
0.5628497529658195,0.5668222398587018,0.5644418428280717,0.5630366068578453,0.5642876106276096,0.0015874962990743936,0.4094194287963441,0.40920440154923177,0.4067859706829652,0.4125887125616188,0.40949962839753995,0.0020615509957691864,25,10,0.1,1.0,[D@368102c8,4815162342
0.5639353391697632,0.5722930429856886,0.5780205818726478,0.5653981843647439,0.5699117870982109,0.00564609315749816,0.42291335473654057,0.41782681394320104,0.41848962277907564,0.4214557171513151,0.42017137715253305,0.0020912463221048044,25,8,0.1,1.0,[D@368102c8,4815162342
0.7904844031111365,0.7874897387473287,0.7827448247087379,0.7852698866324628,0.7864972132999164,0.0028491025008899108,0.5180064331239468,0.5164231037843735,0.5178191747176504,0.515616034111427,0.5169661864343494,9.909026499188398E-4,100,8,0.001,0.1,[D@368102c8,4815162342
0.7782381622959355,0.7796625706251189,0.7773462369104374,0.7623242558429467,0.7743928064186096,0.0070165846621216285,0.5077827160595711,0.5085552115387658,0.5072690486182488,0.5044469580603677,0.5070134835692384,0.001550887684373581,100,6,0.001,0.1,[D@368102c8,4815162342
0.7942419019028285,0.791534876178293,0.790242148969693,0.7885951068036774,0.791153508463623,0.002065164070353066,0.5257660595086785,0.521156327442518,0.524474198053616,0.5247386616944705,0.5240338116748208,0.0017299820647830476,100,10,0.001,0.1,[D@368102c8,4815162342
0.7759376264631405,0.7568233962382191,0.7594056101317145,0.7621654792589472,0.7635830280230054,0.0073788378017788266,0.4928090790980927,0.49057585875025683,0.49084872564399595,0.4950689561129392,0.4923256549013212,0.0018029494649817574,100,4,0.001,0.1,[D@368102c8,4815162342
0.7714062294492082,0.7357141341940734,0.7378810792894265,0.7318598801100272,0.7442153307606838,0.015846097445709494,0.4737462574098145,0.4733639753302717,0.4782370919705333,0.4682659772341859,0.4734033254862014,0.003531175308114215,100,2,0.001,0.1,[D@368102c8,4815162342
0.5628883669627558,0.566834307057038,0.5641991157450451,0.5620411142393457,0.5639907260010462,0.0018128403803190183,0.40963639971446403,0.40948183843345926,0.40724562478669457,0.4126890071954275,0.4097632175325113,0.001936089831449844,50,10,0.1,1.0,[D@368102c8,4815162342
0.563972154594386,0.5723037350869551,0.577902588349615,0.5643581813130087,0.5696341648359913,0.005817813052090621,0.42313032565466063,0.4181042508274287,0.41894927688280514,0.4216157670410616,0.420449905101489,0.0020185308660097645,50,8,0.1,1.0,[D@368102c8,4815162342
0.5920220111828,0.5859497604658029,0.5919871939870619,0.5943537821734233,0.591078186952272,0.0031123696859216322,0.49151757627970044,0.483116135144338,0.48165808078791283,0.4846419972533859,0.48523344736633434,0.003778437066149811,75,4,0.1,1.0,[D@368102c8,4815162342
0.5527563374154236,0.5621245728151947,0.5659031721462959,0.5775642946103342,0.5645870942468121,0.008890593474525874,0.5714138901076372,0.5707371077426496,0.5722350652895654,0.5845394648977831,0.5747313820094089,0.005687487726303346,75,2,0.1,1.0,[D@368102c8,4815162342
0.5531909053404789,0.5631003966184759,0.5662083008303377,0.5777997305391029,0.5650748333320987,0.008779719561929288,0.5713233366610666,0.5706832876078718,0.5721693839923696,0.5845222325772326,0.5746745602096351,0.0057099368471367935,50,2,0.1,1.0,[D@368102c8,4815162342
0.5742196595760912,0.5746147720077953,0.5712259376230315,0.5766702930590321,0.5741826655664876,0.0019441331748778904,0.44239287605802297,0.4392242733026711,0.4375400030080921,0.44102271839751556,0.4400449676915754,0.00183146508877992,50,6,0.1,1.0,[D@368102c8,4815162342
0.5920274323816435,0.5869665227963734,0.5916996902654554,0.5935501039607156,0.5910609373510469,0.002464868094140387,0.4917100299599273,0.48330441843622735,0.48181271290427363,0.48489602841420804,0.4854307974286591,0.0037857219366194367,50,4,0.1,1.0,[D@368102c8,4815162342
0.7909843182443699,0.7853702775171711,0.7799645246255481,0.7949587256689502,0.7878194615140098,0.005671947341297548,0.6235653763254844,0.62451061806146,0.6237788777769809,0.6255860131838575,0.6243602213369457,7.897663821753943E-4,25,2,0.01,0.001,[D@368102c8,4815162342
0.8108234431188448,0.8083535027284436,0.809177129533013,0.7991199881164461,0.806868515874187,0.004561140616831778,0.6469969491334423,0.6486345535512402,0.6452654364718947,0.6468607209687431,0.6469394150313301,0.0011921830551057107,25,6,0.01,0.001,[D@368102c8,4815162342
0.5639353391697632,0.5722930429856886,0.5780205818726478,0.5653981843647439,0.5699117870982109,0.00564609315749816,0.42291335473654057,0.41782681394320104,0.41848962277907564,0.4214557171513151,0.42017137715253305,0.0020912463221048044,75,8,0.1,1.0,[D@368102c8,4815162342
0.8006360820580309,0.8106966628225319,0.8156917229875421,0.8060545869089867,0.808269763694273,0.005571252611470297,0.6373059438294764,0.6384530996375414,0.6402411025753343,0.6402020899430453,0.6390505589963493,0.0012393604500478452,25,4,0.01,0.001,[D@368102c8,4815162342
0.5741849475043831,0.5746078298221612,0.5716131251563231,0.5774255674979498,0.5744578674952043,0.0020613573381279083,0.44217590513990285,0.43894683641844345,0.4375706936622233,0.4408626685077689,0.43988902593208457,0.0017635321069824764,75,6,0.1,1.0,[D@368102c8,4815162342
0.8071521111386153,0.8136428413498824,0.8016204539928902,0.8114784150113046,0.8084734553731732,0.004595158112278537,0.6593824713491928,0.659680822995939,0.6583263011891528,0.6602016175641305,0.6593978032746037,6.845745689431253E-4,25,10,0.01,0.001,[D@368102c8,4815162342
0.806531122992276,0.8170931539671462,0.8084011950323597,0.8050879995697315,0.8092783678903783,0.004662264869173538,0.6540383570080059,0.6576578889179306,0.6548445528369553,0.6565612647989498,0.6557755158904603,0.0014181980425545088,25,8,0.01,0.001,[D@368102c8,4815162342
0.5628497529658195,0.5668222398587018,0.5644418428280717,0.5630366068578453,0.5642876106276096,0.0015874962990743936,0.4094194287963441,0.40920440154923177,0.4067859706829652,0.4125887125616188,0.40949962839753995,0.0020615509957691864,75,10,0.1,1.0,[D@368102c8,4815162342
