cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,ratings,seed
0.6547281349555141,0.6374999631669468,0.6056250469605642,0.6468018621493442,0.6361637518080924,0.018656122774017767,0.4901050010360136,0.4895545389423465,0.49017112898057713,0.48874713237078743,0.48964445033243115,5.706927657108025E-4,25,4,0.01,1.0E-4,[D@dcf3e99,4815162342
0.3176491151737579,0.3124191092662641,0.3166482975131093,0.31669202426685417,0.31585213655499633,0.0020220096538604558,0.35629930937971277,0.35602361823817796,0.3564178751140126,0.3562736823602949,0.3562536212730495,1.4350136814084803E-4,25,4,0.001,1.0,[D@dcf3e99,4815162342
0.41079108037341483,0.47385502052548634,0.4166014796624627,0.4200678079411209,0.4303288471256212,0.025347493185289453,0.42664082410376863,0.4278235601877754,0.4268653643373733,0.42687769165428047,0.4270518600707995,4.5540831476613636E-4,100,8,1.0E-4,0.01,[D@dcf3e99,4815162342
0.6505483388811862,0.6045798446219931,0.6484630965185286,0.6527068060056853,0.6390745215068483,0.019971953709748847,0.49401614417786405,0.4947989611262439,0.49312849506407447,0.49322368917548937,0.4937918223859179,6.759118265911533E-4,25,6,0.01,1.0E-4,[D@dcf3e99,4815162342
0.3203242650492892,0.31576657830011706,0.31742547179723407,0.3178147196738702,0.3178327587051276,0.0016311739147801723,0.35823234186844943,0.3581069999821398,0.35827464659017993,0.35804586393936905,0.35816496309503454,9.235082505165787E-5,25,6,0.001,1.0,[D@dcf3e99,4815162342
0.5187933148534017,0.4106443092224103,0.40673131164736276,0.5097430543078075,0.46147799750774554,0.05290516229001796,0.4165569264613234,0.41684572991846075,0.4174010095032209,0.41657110320409735,0.4168436922717756,3.417404272001857E-4,100,10,1.0E-4,0.01,[D@dcf3e99,4815162342
0.6504064942603277,0.6464829461764882,0.6373943309119378,0.6495216109816987,0.645951345582613,0.005150248635406144,0.4970311524206551,0.4973439511695824,0.49624536858843077,0.49569958351374527,0.49658001392310336,6.469681727627374E-4,25,8,0.01,1.0E-4,[D@dcf3e99,4815162342
0.5976747098328543,0.6475366009496295,0.6364165377030333,0.6458595075892325,0.6318718390186874,0.020193672084817565,0.4985260024097791,0.49837907404245935,0.49857791081179703,0.4978945412390839,0.4983443821257798,2.6976004484504133E-4,25,10,0.01,1.0E-4,[D@dcf3e99,4815162342
0.31590567661994456,0.31532375507256544,0.31112044021774865,0.3105066446101581,0.31321412913010416,0.002419140094880814,0.3546541691724378,0.35442527134994195,0.354895775181317,0.35472044612088793,0.3546739154561462,1.68523475875445E-4,25,2,0.001,1.0,[D@dcf3e99,4815162342
0.12344587178521046,0.12423998849608703,0.12419657511133693,0.1256332013043559,0.12437890917424758,7.899924338737303E-4,0.3523809523809524,0.3523809523809524,0.3523809523809524,0.3523809523809524,0.3523809523809524,0.0,75,8,1.0,1.0,[D@dcf3e99,4815162342
0.6562800988316614,0.6059450648589666,0.5843657368908176,0.6073510606683817,0.6134854903124569,0.02633357078297014,0.4834766238130124,0.4752509779077727,0.4744578233456482,0.47806219893463925,0.4778119060002681,0.003534115787575893,25,2,0.01,1.0E-4,[D@dcf3e99,4815162342
0.12344587178521046,0.12423998849608703,0.12419657511133693,0.1256332013043559,0.12437890917424758,7.899924338737303E-4,0.3523809523809524,0.3523809523809524,0.3523809523809524,0.3523809523809524,0.3523809523809524,0.0,75,10,1.0,1.0,[D@dcf3e99,4815162342
0.4969261513427635,0.4922572512645415,0.49006203922274527,0.5044881650900477,0.4959334017300245,0.005526221762568519,0.4334314590474276,0.43330176288040434,0.433960919828712,0.43348913972311626,0.433545820369915,2.490797195088322E-4,100,8,0.001,0.1,[D@dcf3e99,4815162342
0.5009251690767628,0.4969164292642822,0.523619189269104,0.4990856648465194,0.505136613114167,0.010764841843553578,0.43636826194432454,0.4361250287663624,0.4363274072141386,0.43550079107045747,0.4360803722488208,3.470645825126676E-4,100,10,0.001,0.1,[D@dcf3e99,4815162342
0.4515435704682011,0.44799395905723455,0.4434068751900056,0.44407336508810696,0.4467544424508871,0.0032736268485798257,0.4261762687143682,0.4259893996504211,0.4264183770259428,0.42656242191529825,0.4262866168265076,2.2019534098817377E-4,100,4,0.001,0.1,[D@dcf3e99,4815162342
0.5042621631214372,0.5054967845348862,0.49562743212753774,0.44551890813921996,0.48772632198077026,0.024663316415072082,0.43030205010597317,0.4300394997860337,0.4305098268191367,0.4305208480358755,0.4303430561867548,1.9573602920683767E-4,100,6,0.001,0.1,[D@dcf3e99,4815162342
0.4065768373917309,0.3612222078252552,0.40673688817244746,0.35896711837549516,0.38337576294123216,0.02329481681372071,0.4265701846835297,0.4261741471450769,0.42659332880567774,0.42675309207866147,0.42652268817823646,2.1319757584653694E-4,100,2,1.0E-4,0.01,[D@dcf3e99,4815162342
0.48226081294270157,0.4189278454229358,0.4194123745504665,0.4152392270110438,0.43396006498178696,0.027933111846255403,0.43076052604651793,0.43050100885236114,0.430749095390563,0.43102765470029974,0.43075957124743547,1.8630211020322874E-4,100,4,1.0E-4,0.01,[D@dcf3e99,4815162342
0.4654653059334931,0.41612741025418976,0.41368515267591693,0.4790062914079009,0.4435710400678752,0.029074623806167165,0.430450137722262,0.430412866073431,0.4309543401491456,0.43106825442568353,0.43072139959263056,2.92978460329108E-4,100,6,1.0E-4,0.01,[D@dcf3e99,4815162342
