cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,ratings,seed
0.5776260376689516,0.6123079221330835,0.5953819172595833,0.602768741183881,0.6523688857495492,0.6080907007990097,0.024884833739126033,0.6104876558587319,0.6402110839143473,0.5976734819151417,0.6096937287022164,0.652636838496553,0.622140557777398,0.02071674941186438,100,8,0.04,1.0E-4,[D@7bfcd12c,4815162342
0.6048523190470139,0.5796594397630476,0.5959379297446,0.5913597018508077,0.6210707260062877,0.5985760232823514,0.0138728187743073,0.6021769320817907,0.5844597765191606,0.5939022801357762,0.5890122476576334,0.5927302031441682,0.5924562879077058,0.00587303079969497,75,8,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.609277281876284,0.5995587145889976,0.5921265144473851,0.5874558581894915,0.6266929054494996,0.6030222549103316,0.013945974601699126,0.6421565007854534,0.6087811704859489,0.6075247412144705,0.5976287935155511,0.6310085984419999,0.6174199608886848,0.01649716251138079,100,10,0.04,1.0E-4,[D@7bfcd12c,4815162342
0.5847755787508355,0.5768633471679271,0.6659142696048683,0.580984573108215,0.5821851845874552,0.5981445906438603,0.03398093592840773,0.5787831934832811,0.5665117630637578,0.6371912024807042,0.5771390208264678,0.5738390503851392,0.58669284604787,0.025598509159019515,75,6,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.787381681433611,0.778365033520008,0.7851448740575718,0.7889134753209125,0.7875074218686957,0.7854624972401598,0.003748309223199441,0.7795995274327353,0.7679743942187,0.7780047539007362,0.7663523184676545,0.7724552345434871,0.7728772457126627,0.005258728620003034,100,4,0.04,1.0E-4,[D@7bfcd12c,4815162342
0.5871030634733133,0.5897032747190759,0.5887976352522378,0.6492614572141792,0.6447387553040548,0.6119208371925722,0.028689935850006853,0.6037632115684455,0.6015293811392092,0.626274856304473,0.6348218571588828,0.6279094058852919,0.6188597424112605,0.013564041400457865,75,4,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.58379861959871,0.5740637641968589,0.5718291873377641,0.5684793126819028,0.5927320116400904,0.5781805790910652,0.008884925215137951,0.5836624234433807,0.580375745987864,0.584226746802365,0.563153331905888,0.5885589713557019,0.5799954438990399,0.008814601883329045,50,10,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.7534500483539281,0.7297853250368329,0.7532534132762421,0.7515926558181574,0.7522992988618259,0.7480761482693973,0.009169928198861251,0.8234695810706977,0.795152431581556,0.8246842904578213,0.8248763030417039,0.828501061832722,0.8193367335969002,0.012208431498268094,100,6,0.04,1.0E-4,[D@7bfcd12c,4815162342
0.6234490487640035,0.6509371530981629,0.6383706042040924,0.6517037929786819,0.6477371851292089,0.6424395568348299,0.010614102424872068,0.7487855673293298,0.7301939471870474,0.7623596313124403,0.7249239792639546,0.7354601794441039,0.7403446609073752,0.013569085405471575,75,2,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.7884490042880766,0.783765379444605,0.7887273328550477,0.7906521915180428,0.7886937365110799,0.7880575289233704,0.0022874208834833794,0.7744036604716822,0.7758475180157135,0.7741592768021897,0.7727945496435131,0.7743994628525559,0.7743208935571309,9.694793914247263E-4,25,10,0.03,0.01,[D@7bfcd12c,4815162342
0.7996141298436058,0.7980143580305522,0.7977664901613292,0.80140865638866,0.801663323473168,0.799693391579463,0.0016346957018265615,0.7104788487441421,0.7142311641678092,0.7075481343533419,0.7081933873374882,0.7202471754537555,0.7121397420113074,0.0046801638048600425,100,2,0.04,1.0E-4,[D@7bfcd12c,4815162342
0.796756610954888,0.7899319742723558,0.7903709877540936,0.7908363783542669,0.7918737679721074,0.7919539438615424,0.0024865680406338454,0.7607560257750013,0.7614195061606265,0.7610588608613497,0.7569528442352705,0.7584973993004223,0.7597369272665341,0.00172653930378954,25,8,0.03,0.01,[D@7bfcd12c,4815162342
0.8021204366660087,0.7984666804571139,0.7952703836664985,0.7974998722949619,0.7987023125721403,0.7984119371313446,0.00221546852675411,0.7413014791848852,0.7427407632771129,0.7426704958672707,0.7374413032847785,0.7425019939051223,0.7413312071038339,0.0020141261232720677,25,6,0.03,0.01,[D@7bfcd12c,4815162342
0.8100062042330984,0.804190234835613,0.808024666794452,0.8105169400716585,0.8029807729581634,0.807143763778597,0.003046365032987334,0.7196692430660572,0.7207648830601611,0.7177041175180106,0.7164350254637278,0.717720253526032,0.7184587045267976,0.0015487963951047938,25,4,0.03,0.01,[D@7bfcd12c,4815162342
0.5660220906276648,0.5750346308700323,0.5635198441810995,0.5797043115583809,0.5866009724665421,0.574176369940744,0.008552418496033632,0.568933019076801,0.5755957691225703,0.5722006702574264,0.5748412950053732,0.5950252253943396,0.5773191957713021,0.009155773474904446,75,10,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.5879079391824695,0.5975834382467807,0.6442105440186645,0.5659529074140964,0.5717931271733399,0.5934895912070702,0.027747197995132523,0.5867283763289077,0.5734965411694104,0.6053268547247684,0.5652874370153366,0.5615508812593873,0.5784780180995621,0.015964103121633332,50,8,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.580036776921039,0.574438533390405,0.6332922609338658,0.5749037146305531,0.6069884565851884,0.5939319484922103,0.023042783288067612,0.5762362310500931,0.5662996519984982,0.6052796441262029,0.5802645004151232,0.5838963816542743,0.5823952818488383,0.01286460861438464,50,6,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.5928633687516252,0.6036810432508006,0.663618362049488,0.6448764986244252,0.5882129756776195,0.6186504496707916,0.030084598323394753,0.6029356533137887,0.6092771635812757,0.6522932653824386,0.6445269639380101,0.5950074021827093,0.6208080896796445,0.023116933182289075,50,4,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.6770379168648542,0.6598361161733107,0.663824849870163,0.6426697809130048,0.6587411148794285,0.6604219557401523,0.011008887297528585,0.7623702377890813,0.7545279541361235,0.7850233001184544,0.7345333311408878,0.7300606126829217,0.7533030871734938,0.019911814536118927,50,2,0.05,1.0E-4,[D@7bfcd12c,4815162342
0.7931261058331344,0.7888131374278063,0.7908356816045361,0.7921976710443035,0.789617196535781,0.7909179584891122,0.00159013218078955,0.7821684601640704,0.7864426483361507,0.7847129209398856,0.7823474747411605,0.7841973931388518,0.7839737794640238,0.0015871793554011748,100,8,0.01,1.0E-4,[D@7bfcd12c,4815162342
0.7969661808584748,0.7887400248716743,0.7950024734041096,0.7998827058860694,0.7915501758911304,0.7944283121822917,0.00392838720700063,0.765611485951096,0.768041808406048,0.7680057466962873,0.764257274918417,0.7675987596847472,0.7667030151313191,0.0015142599782141043,75,4,0.03,0.01,[D@7bfcd12c,4815162342
0.7868991632132746,0.7832769430345086,0.7840571013875128,0.7891361356295005,0.7840343219960282,0.7854807330521649,0.002206782029389101,0.7987689740778384,0.8001645889711771,0.8001231094046517,0.7993015726738038,0.7995668498129221,0.7995850189880787,5.238404125776142E-4,100,10,0.01,1.0E-4,[D@7bfcd12c,4815162342
0.806677387411615,0.8048344344962405,0.8053050227486546,0.8128600824905152,0.8056078844798517,0.8070569623253754,0.00296408601765726,0.7102019765702606,0.7093690437089334,0.7093412753862397,0.7138776715207317,0.713691308049367,0.7112962550471064,0.002055895147871813,75,2,0.03,0.01,[D@7bfcd12c,4815162342
