cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numEpochs,numFactors,learningRate,seed
0.8076501655946173,0.8021999902758431,0.804984854234294,0.8061593943656259,0.8051929426770359,0.8052374694294834,0.0017867918205799358,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,0.1,4815162342
0.7674561247744381,0.7657434263382018,0.7680105096391666,0.7662655762995852,0.7685857424231407,0.7672122758949065,0.0010617729356804195,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.01,4815162342
0.7558172895027886,0.7544917697004494,0.7559130949993176,0.7554294463767793,0.757494163668245,0.755829152849516,9.723998150707602E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,1.0,4815162342
0.801415185388927,0.7970058530474089,0.7985789279495853,0.8034191277050182,0.7999177510533954,0.800067369028867,0.0022208835022756693,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,4,0.1,4815162342
0.7748404255128313,0.7753727574360182,0.7746721907694557,0.7820546257684959,0.7786360240087764,0.7771152046991155,0.002859714382410099,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.01,4815162342
0.609405965580751,0.6129837231634178,0.6094309763736973,0.6114055060122697,0.6125267604200995,0.611150586310047,0.0015046587507623215,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,1.0,4815162342
0.7687990305898033,0.7665803412382192,0.7680905210998855,0.7668896137349006,0.7697404001467835,0.7680199813619184,0.0011766077517500575,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.01,4815162342
0.7496473924068098,0.7485098703751842,0.7492984027114393,0.7497455216563609,0.7514285427103804,0.7497259459720349,9.557219909981694E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,1.0,4815162342
0.7725515353724007,0.7701842118807289,0.7705704204579682,0.7700971356816895,0.7720028934764548,0.7710812393738483,0.0010045168961609586,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.01,4815162342
0.743591507976094,0.7430627687255082,0.7432555014389137,0.7443605857556764,0.7455052261704008,0.7439551180133186,8.927712193561977E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,1.0,4815162342
0.765403387734795,0.7645459673714867,0.766537225894577,0.7645706584171346,0.7672734297500806,0.7656661338336148,0.0010831506215843753,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.01,4815162342
0.7619823518944774,0.7879984511242791,0.7811014544405386,0.797492218297555,0.7678832893291998,0.7792915530172101,0.012962306572046407,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.1,4815162342
0.7473049457419187,0.7464381075928683,0.7469547248206766,0.7473881329964872,0.7489071838392278,0.7473986189982357,8.25139590053826E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.01,4815162342
0.7073828590837691,0.708174496864311,0.7070491888461291,0.709554050993199,0.7115968400528734,0.7087514871680562,0.0016639724729163362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.01,4815162342
0.556942366140437,0.5606952934936595,0.5559467564207576,0.559069528908386,0.5605423220921207,0.5586392534110722,0.0019059420076003848,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.01,4815162342
0.6600707492695094,0.6617866737938771,0.6599165787084695,0.6615774524128428,0.6631366654312321,0.6612976239231861,0.0011926487101312235,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.01,4815162342
0.76479887029757,0.7633480195601409,0.7651680871182829,0.7635942272957323,0.7660152107477638,0.764584883003898,9.942821497326293E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.1,4815162342
0.7634150477367858,0.7617669276923269,0.7637149934745235,0.7623263044421233,0.7646743095209805,0.763179516573348,0.0010295624978201251,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.1,4815162342
0.7959329134474179,0.7673902737401179,0.7919721902313229,0.7753367882106855,0.7853440332300158,0.783195239771912,0.010539949862902827,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.1,4815162342
0.7719550859129355,0.7660411032802967,0.7708780579780367,0.7673863241022113,0.770736974298452,0.7693995091143865,0.0022732222185156245,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.1,4815162342
0.8071362459820407,0.8014376837734319,0.8040839439041852,0.8045705812331791,0.8034943122991542,0.8041445534383982,0.0018376808425583258,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.1,4815162342
0.7621343058300509,0.7606766785419192,0.7623396732374279,0.7612011957038943,0.7634655005316444,0.7619634707689873,9.657850520444507E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.1,4815162342
0.8042515328405764,0.7991513321472441,0.8009649175881809,0.804222901555197,0.8022643493505774,0.8021710066963552,0.001955538786065504,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.1,4815162342
0.8060907188493541,0.798620482196703,0.8014598380785874,0.8059841248720288,0.8027324612814682,0.8029775250556282,0.002831214246272051,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.1,4815162342
0.764389741171385,0.7627213691724121,0.7647718275270452,0.7632560585909555,0.7656236812414572,0.764152535540651,0.0010446020145086989,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,1.0,4815162342
0.7582984594548818,0.7569123988430329,0.7583749952456236,0.7576230757538919,0.7597233067385812,0.7581864472072023,9.328044762179235E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.1,4815162342
0.7632726581407948,0.76164565071274,0.7636059707144159,0.7622297834529341,0.764556610071183,0.7630621346184137,0.0010269147821926124,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,1.0,4815162342
0.7643995529325952,0.7627135309000225,0.7647541522288067,0.7632777957518648,0.7656342523752439,0.7641558568377066,0.0010444418517152286,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,4,1.0,4815162342
0.7705030582793027,0.7684280294107413,0.771071335956105,0.7687168181033655,0.7713593220408396,0.7700157127580709,0.001213671918884562,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.1,4815162342
0.7516198052880124,0.7506099301065497,0.7513304908369992,0.7517626217916038,0.7533862491921174,0.7517418194430565,9.132178363995499E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.1,4815162342
0.7633521894738049,0.7617135024244137,0.763673468869901,0.7623001549399478,0.7646251781249799,0.7631328987666094,0.0010271660422088492,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,6,1.0,4815162342
0.7815097107403023,0.778412562824507,0.7828093954773528,0.7943751981967132,0.7828919554270978,0.7839997645331946,0.005435274308363671,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.1,4815162342
0.7647725026484645,0.7630843913819961,0.7651653323987789,0.7636034074508523,0.7659961784113749,0.7645243624582934,0.0010545456884016873,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,1.0,4815162342
0.7440461727490214,0.7433662333336305,0.7434784827977008,0.7444959738305056,0.7459206647266633,0.7442615054875044,9.239902310379615E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.1,4815162342
0.7790180793657495,0.7773657744158233,0.7812211131546236,0.7788079826730828,0.7797614077227586,0.7792348714664076,0.0012605675796668872,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.1,4815162342
