cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,ratings,seed
0.5016442947693455,0.5025371147809694,0.5083809397065323,0.5084828749313464,0.507223435798519,0.5056537319973426,0.0029561654693930125,0.2756244146367355,0.27668161574501354,0.2768013399238124,0.27519188521358084,0.2771893087079427,0.27629771284541704,7.579116151149567E-4,100,10,0.04,0.001,[D@394df057,4815162342
0.5316920482983757,0.537713968730693,0.5338251520490638,0.5263386335947701,0.5388771739302851,0.5336893953206375,0.004497816381373782,0.3270905655861048,0.33399601470465745,0.33042326054905546,0.332773798114537,0.33880806795343743,0.3326183413815584,0.003888690029345544,100,6,0.04,0.001,[D@394df057,4815162342
0.5125536877406001,0.5132575898698085,0.5166950374730274,0.5149385109533008,0.514873539812426,0.5144636731698325,0.0014474204299628503,0.2957466283424196,0.29690999014795183,0.2968075524686114,0.2966172682547148,0.2965406664428349,0.2965244211313065,4.105296436744157E-4,75,10,0.03,0.01,[D@394df057,4815162342
0.5122928925075745,0.50900706720508,0.5105245243458165,0.5079395310627122,0.5159809039168544,0.5111489838076075,0.0028261041144771568,0.3109547494740766,0.31421219096577385,0.3150806112033162,0.31253467062785634,0.31082367605368755,0.3127211796649421,0.0017056150256328246,75,8,0.03,0.01,[D@394df057,4815162342
0.5318421655017046,0.5305973083266962,0.5327070643372636,0.5313993896514752,0.531990715293594,0.5317073286221468,6.964096431976594E-4,0.34755309364964593,0.3512582197738752,0.3501734044881842,0.3514873733922024,0.35383975136578033,0.3508623685339376,0.002041475423340244,75,6,0.03,0.01,[D@394df057,4815162342
0.5126405045804333,0.5131396932455655,0.51666251672243,0.5149368203539557,0.5148913301189573,0.5144541730042684,0.001436529635773883,0.29574682112958395,0.2969078658501293,0.29680788415584586,0.29661827769481974,0.29654103789284103,0.296524377344644,4.1015315750218405E-4,50,10,0.03,0.01,[D@394df057,4815162342
0.46732800117233886,0.4863614347859643,0.49227012664147834,0.4841801174294096,0.48896910712705627,0.48382175743124944,0.008677471171786756,0.382317408991924,0.3803753316170829,0.3796732914242004,0.3835070496894522,0.3825459875553048,0.38168381385559286,0.0014299161798339338,75,2,0.03,0.01,[D@394df057,4815162342
0.512404570808205,0.5089634529988643,0.5105830707116328,0.5078884628110637,0.5159583223662154,0.5111595759391963,0.0028437114775655046,0.3109554791537619,0.3142104438416602,0.31508077891076114,0.3125343050314265,0.3108233782734534,0.31272087704221263,0.0017052792426106018,50,8,0.03,0.01,[D@394df057,4815162342
0.4994455596732974,0.5111606928669915,0.5152121334303013,0.4942343973338836,0.5142336612374534,0.5068572889083853,0.008449907730966787,0.3562104050432622,0.3661171733419757,0.36228172634742306,0.3588584911005736,0.35979932494484873,0.36065342415561663,0.0033524800421761876,25,6,0.01,0.01,[D@394df057,4815162342
0.4673881690523786,0.48644548602161747,0.4924109099159482,0.4842819435960059,0.4891809347739293,0.48394148867197584,0.008712992532694802,0.38231868773598593,0.380374979966693,0.37967243818237145,0.38350934716386303,0.382543802954237,0.3816838512006301,0.0014306569256102115,50,2,0.03,0.01,[D@394df057,4815162342
