cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,regularization,learningRate,scores,seed
0.8277719356139835,0.827962384969442,0.8277198913540751,0.8276617406555246,0.8279499594225302,0.827813182403111,1.2190855523427437E-4,0.9717721164614177,0.9716683642408639,0.9718767739401506,0.9719438518818341,0.9707864892310711,0.9716095191510675,4.2201478085137495E-4,25,40,0.1,3.0E-4,[D@291caca8,4815162342
0.829339097964533,0.8295239310817413,0.8291816285291324,0.8292047227825234,0.829458019820384,0.8293414800356628,1.3500417054827858E-4,0.9536798109814456,0.9541389722230128,0.9538597770056162,0.9536138393248667,0.9534613552083577,0.9537507509486598,2.324347672525518E-4,50,30,0.1,1.0E-4,[D@291caca8,4815162342
0.8276259017791301,0.8276962819636545,0.827514738239865,0.8273525192614231,0.8276377027355136,0.8275654287959172,1.2157553857724902E-4,0.9774589987940165,0.9774640744435695,0.9773113746086467,0.9780363520653026,0.9773141733679582,0.9775169946558988,2.680717315365013E-4,100,40,0.1,1.0E-4,[D@291caca8,4815162342
0.8305372785586828,0.8308036405158229,0.8304401875172266,0.830361201027959,0.8307381761105864,0.8305760967460556,1.6982592698095656E-4,0.9323979532091162,0.9323367896391156,0.9323084586324462,0.9322936853445969,0.9317290570583202,0.932213188776719,2.4468536215900197E-4,100,20,0.15,1.0E-4,[D@291caca8,4815162342
0.8294548143909347,0.8298089717534726,0.8292787598274148,0.8293309748253614,0.8296183962268895,0.8294983834048146,1.9443590562410123E-4,0.9135868011395698,0.913385037886978,0.9130492090748252,0.9133322960410434,0.9129229211515679,0.9132552530587968,2.389989424650212E-4,50,10,0.05,1.0E-4,[D@291caca8,4815162342
0.8272004641211419,0.8273491390463876,0.827027478775766,0.8269709713935031,0.8273784135492542,0.8271852933772106,1.644447121430873E-4,0.9644845894088354,0.9645378401990308,0.9642719173172514,0.9641882173975087,0.9642565499259405,0.9643478228497132,1.373884868404526E-4,25,30,0.05,2.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,40,0.05,4.0E-4,[D@291caca8,4815162342
0.8275472679647395,0.8277115804993429,0.8274105697070709,0.8273767227468113,0.8276267419943234,0.8275345765824577,1.2671342430285203E-4,0.9563630856153627,0.9573768610592736,0.9561822605862063,0.9576329998810021,0.9570370778141533,0.9569184569911995,5.630629169917822E-4,25,10,0.05,4.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,0.01,4.0E-4,[D@291caca8,4815162342
0.8332415072356912,0.833686973505487,0.8331562531461749,0.8331551855146877,0.8333756956487594,0.8333231230101601,1.9892750127273673E-4,0.8457504874969751,0.8456666434484784,0.8456704990156236,0.8457544886015581,0.8458656290463012,0.8457415495217873,7.252879405318965E-5,100,10,0.15,1.0E-4,[D@291caca8,4815162342
0.8286719483198843,0.8287219668291499,0.828530551402977,0.8285215741521478,0.8285859510326621,0.8286063983473643,7.876403827274151E-5,0.9633964647420173,0.9633540257029105,0.9638972019969152,0.9635692291132114,0.9624845054971762,0.9633402854104463,4.6867376205827045E-4,25,40,0.1,2.0E-4,[D@291caca8,4815162342
0.8309878541038187,0.8313555742547624,0.8308241443155151,0.8308803635563266,0.8311031500555508,0.8310302172571948,1.886230074315532E-4,0.9013983190782922,0.901444633889076,0.9012763974431643,0.9014509677075783,0.9011939378508992,0.901352851193802,1.0120955338948586E-4,75,10,0.1,1.0E-4,[D@291caca8,4815162342
0.829918928108347,0.830111577725095,0.8298216087763041,0.8295100251040071,0.8302164421042166,0.829915716363594,2.458656525003823E-4,0.9682165658618123,0.968303371704468,0.9678222772153974,0.9679318297681286,0.9680764886521432,0.9680701066403898,1.7688614475278204E-4,50,30,0.15,4.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,40,0.1,4.0E-4,[D@291caca8,4815162342
0.8257478634584556,0.8259891919356989,0.8257296477713043,0.8256352233191039,0.8259220545376488,0.8258047962044422,1.3068656428468582E-4,0.9809459614078571,0.9806821921044374,0.98094828063276,0.9808282585883152,0.9809224306275681,0.9808654246721875,1.0154451892469804E-4,25,40,0.05,3.0E-4,[D@291caca8,4815162342
0.8280146044674781,0.8290258653164584,0.8281979677718742,0.8285753831829589,0.8289917762826293,0.8285611194042797,4.0797432502669097E-4,0.9589859271465527,0.9592162678922005,0.9589066616430933,0.9592587447741648,0.9586878922066647,0.9590110987325351,2.0948800384261142E-4,25,20,0.1,4.0E-4,[D@291caca8,4815162342
0.8270972146873685,0.8272541594920826,0.8269385035826736,0.8268718757039605,0.8272927897354773,0.8270909086403124,1.6652285862244447E-4,0.9646693535821004,0.9646976651434875,0.9644429749507735,0.9643660677226106,0.9644111596743921,0.9645174442146729,1.3806734314279658E-4,50,30,0.05,1.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,30,0.01,2.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,40,0.05,2.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,30,0.1,5.0E-4,[D@291caca8,4815162342
0.8304143359671765,0.8307082893250199,0.8302683891453636,0.8302768193637388,0.8305977295449338,0.8304531126692465,1.7477694862381987E-4,0.9199149668296496,0.9202464513922458,0.9198874165911249,0.9204230051623038,0.9199498426621409,0.9200843365274931,2.1285198109605025E-4,25,10,0.1,4.0E-4,[D@291caca8,4815162342
0.8295213195287098,0.8298817980756052,0.8293443447435696,0.8294155678715065,0.8296870485904662,0.8295700157619713,1.9393698800889705E-4,0.9136358451434504,0.9134581607091558,0.9131096996235945,0.9133951663778398,0.9129866932445226,0.9133171130197126,2.3654787627051463E-4,25,10,0.05,2.0E-4,[D@291caca8,4815162342
0.8277583050292845,0.8279861635031209,0.8276018596984593,0.8275335464356387,0.8278679865828914,0.827749572249879,1.6646908846665453E-4,0.9512009921213161,0.9509990554886156,0.9510552828633126,0.9509762009734349,0.9507367299062505,0.9509936522705859,1.5042007013276408E-4,50,20,0.05,1.0E-4,[D@291caca8,4815162342
0.8277673687891245,0.8283459946093237,0.8269147291747978,0.8276772465051441,0.8280679090012517,0.8277546496159284,4.8154744523498416E-4,0.9403970725013248,0.9405145888986465,0.9399202377588538,0.9407269498605293,0.9402237426110168,0.9403565183260743,2.7269785206542535E-4,75,10,0.05,1.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,40,0.05,4.0E-4,[D@291caca8,4815162342
0.8298383711104625,0.8300991727762191,0.829843739560488,0.8295985602488272,0.8303232427734932,0.829940617293898,2.483484237719031E-4,0.9752992694623484,0.9753065798459754,0.9748172338507775,0.9750107257793885,0.9751313597647,0.975113033740638,1.8463162018824938E-4,100,40,0.15,2.0E-4,[D@291caca8,4815162342
0.8296320467094083,0.8298852465304811,0.8295467566013185,0.8294505992638951,0.8298826839280128,0.8296794666066232,1.765692552530095E-4,0.9546778469094853,0.954964884855382,0.9549480928651005,0.9547411406451828,0.9538931776323862,0.9546450285815073,3.9236473262931174E-4,50,30,0.15,2.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,30,0.01,2.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,40,0.01,4.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,30,0.2,5.0E-4,[D@291caca8,4815162342
0.8301492394489244,0.83040173439133,0.8300455570762254,0.830004771135418,0.8302939120158006,0.8301790428135396,1.4957524718406861E-4,0.949556751700369,0.9495981734673167,0.9498887838511246,0.9497326258659429,0.9488048142863077,0.9495162298342121,3.7419048638623223E-4,50,40,0.2,3.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,20,0.01,4.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,40,0.01,2.0E-4,[D@291caca8,4815162342
0.8311226031681874,0.831455350238129,0.8310409789208005,0.8310798338014618,0.8311923193058437,0.8311782170868846,1.473825967553727E-4,0.9261487325076737,0.9265005738091074,0.926554793043885,0.9261508497296084,0.9259736876881616,0.9262657273556872,2.2400163375342394E-4,25,30,0.2,3.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,0.01,3.0E-4,[D@291caca8,4815162342
0.8380645907363363,0.8388856599352269,0.8382640377421472,0.8379792699025125,0.8381821439956266,0.8382751404623698,3.204297786672845E-4,0.6947940222253347,0.6936050987599311,0.6941202239271385,0.6937068095176671,0.694959486663458,0.6942371282187059,5.525031098810635E-4,75,10,0.2,3.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,30,0.01,3.0E-4,[D@291caca8,4815162342
0.8319840045552924,0.832315142675304,0.8319137617163574,0.8318387613711229,0.8321143178878179,0.832033197641179,1.676686372777435E-4,0.8852872275018305,0.8849458862094864,0.8854970133510546,0.8851072555310204,0.8853662257466587,0.88524072166801,1.940827918494234E-4,50,20,0.2,3.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,10,0.01,4.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,30,0.01,2.0E-4,[D@291caca8,4815162342
0.8381458975744357,0.838988840093997,0.8382361230731419,0.8380973392465777,0.8383193415589234,0.8383575083094152,3.247269446990103E-4,0.7071202199175536,0.7062589405003369,0.706685469077201,0.7064188442035183,0.7073095805535032,0.7067586108504227,4.011957834368347E-4,50,10,0.2,3.0E-4,[D@291caca8,4815162342
0.8273662054716774,0.8276933456166243,0.8272528191548985,0.8271227419994889,0.8274163638617288,0.8273702952208835,1.905695817324411E-4,0.9598591927287607,0.9596665886132048,0.960053308811012,0.959232742457496,0.9593080838977586,0.9596239833016466,3.1442675193968334E-4,25,40,0.01,1.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,20,0.01,2.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,30,0.01,4.0E-4,[D@291caca8,4815162342
0.8307171532990325,0.8310443588110651,0.8306741914750726,0.8306196553156759,0.8308184663276786,0.8307747650457049,1.4972226633421133E-4,0.9306500367571855,0.9307620417141693,0.9309389524726523,0.9306244321021168,0.9303552766116266,0.9306661479315501,1.909233841658471E-4,50,30,0.2,3.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,20,0.01,4.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,20,0.2,5.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,30,0.01,4.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,40,0.15,5.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,20,0.01,1.0E-4,[D@291caca8,4815162342
0.8262906335767518,0.8266489771565816,0.8260079802210618,0.8261483218331518,0.8264317491360229,0.826305532384714,2.2242275141245906E-4,0.9348232483643175,0.934010470380966,0.934102304848467,0.9343280905740836,0.9340782766086473,0.9342684781552963,2.972143445920032E-4,50,10,0.01,1.0E-4,[D@291caca8,4815162342
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,0.05,3.0E-4,[D@291caca8,4815162342
