cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,gamma,lambda,seed
0.7859341110735033,0.7876819853478614,0.7882341357016888,0.7883219796993504,0.7772052126485157,0.7854754848941838,0.0042234836851938315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.05,0.001,4815162342
0.7971406422230028,0.7964439021041141,0.7934053496880903,0.7983851017198099,0.7923563580079515,0.7955462707485939,0.002287610544309418,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.05,0.001,4815162342
0.8068923499303207,0.8140042816351092,0.8057206104560257,0.8090811703060826,0.8071915605822584,0.8085779945819592,0.0029197951353747715,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.05,0.001,4815162342
0.8132533854571049,0.8182123270843062,0.8111661736818201,0.8127619079681171,0.8102889075681102,0.8131365403518916,0.00275350578137532,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.03,0.001,4815162342
0.8067825625830503,0.802288577642524,0.8038358281836223,0.8054469117132117,0.8035249694256349,0.8043757699096087,0.001569188696564379,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.03,0.001,4815162342
0.7846074873487378,0.7839107228470079,0.7844311023005159,0.7855569599265171,0.7853230277906896,0.7847658600426937,6.007793613592931E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.03,0.001,4815162342
0.8144572571851586,0.8168024637791412,0.8150329756672324,0.8160519385442473,0.8135332722140379,0.8151755814779633,0.0011531048221887338,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.05,0.1,4815162342
0.7493565991622483,0.7538745766744195,0.7489948655948981,0.7493236420106562,0.7489399114874566,0.7500979189859358,0.001895780122347359,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.05,0.001,4815162342
0.8157253255493111,0.8144017010403198,0.8188646967553183,0.8158697816322467,0.8139856753684561,0.8157694360691303,0.0017114412073899236,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.05,0.1,4815162342
0.7501186771664589,0.7631837062067813,0.7593715342063955,0.7592164334065069,0.752090618655376,0.7567961939283038,0.004899426875491161,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.05,0.001,4815162342
0.7954116941971076,0.7988291948621389,0.8002412625681635,0.8002374675080838,0.7943689480626329,0.7978177134396253,0.0024671767678566088,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.03,0.001,4815162342
0.8180387062794615,0.8161110839869277,0.8150861251875952,0.8157129033265512,0.8163965805100679,0.8162690798581208,9.880800442732725E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.05,0.1,4815162342
0.7859481969977548,0.7960703207817157,0.7908749904306649,0.7917307284388492,0.7893204546481096,0.7907889382594189,0.003297774860239284,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.03,0.001,4815162342
0.7655136214754498,0.7711546040217284,0.7728941346490291,0.7696947956238958,0.7593918391950814,0.7677297989930368,0.004831022260213081,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.05,0.001,4815162342
0.8178069264043692,0.8220327623999137,0.8174310457168277,0.8180658192260517,0.8193549776359913,0.8189383062766307,0.0016770427653795483,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.05,0.1,4815162342
0.7880188918902205,0.7866007984331533,0.7817839559685792,0.7866805792472035,0.7826056712671218,0.7851379793612556,0.00246905521392362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.05,0.001,4815162342
0.7976393396440632,0.8043368469919395,0.7954183052213565,0.8015221956070929,0.7999547110096896,0.7997742796948284,0.003080171049480801,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.05,0.001,4815162342
0.7572011901137045,0.7604011007251703,0.753885620635118,0.7568935397864123,0.7563594508489205,0.7569481804218652,0.00208401214399747,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.05,0.001,4815162342
0.7571628227850733,0.7695958337802209,0.7648216402471507,0.7663540651571112,0.7598642915966891,0.7635597307132491,0.004481338242015939,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.05,0.001,4815162342
0.7735761427119991,0.7768943674979917,0.7790520834533565,0.7769975852124146,0.7663817338866235,0.7745803825524772,0.004459144347910477,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.05,0.001,4815162342
0.7918436099161532,0.7912253094933263,0.7860914192224299,0.7912385076075452,0.7857769917935468,0.7892351676066003,0.002706294183118885,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.05,0.001,4815162342
