cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,gamma,lambda,seed
0.6760238485489403,0.7598741883941955,0.7529655383719784,0.7470710930441239,0.7444933297150722,0.7360855996148621,0.030494636318484997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.05,1.0E-4,4815162342
0.7248671279061649,0.7354354028448771,0.7214118638853568,0.7263588421490642,0.7344216169690484,0.7284989707509022,0.005498897071678661,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.05,1.0E-4,4815162342
0.7158343192645031,0.7207370521895349,0.7060674176555681,0.7079770745809001,0.7115639294193468,0.7124359586219706,0.005322732481289281,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.05,1.0E-4,4815162342
0.6922505504152375,0.7007272447490256,0.6930046357467708,0.6901767810707584,0.694911389663673,0.6942141203290931,0.003592368084782821,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.05,1.0E-4,4815162342
0.6713798378126093,0.6826862236339445,0.6716785719783256,0.6602271784400613,0.6681749638857285,0.6708293551501339,0.007225807561809387,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.05,1.0E-4,4815162342
0.6697447125291202,0.7612009047881618,0.7529477865059285,0.7529023859581427,0.7492875635746389,0.7372166706711984,0.03396152159918273,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.05,1.0E-4,4815162342
0.723446449664411,0.7344976210466206,0.7208766529545482,0.7269729399210998,0.729947769748272,0.7271482866669904,0.0047941121064071866,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.05,1.0E-4,4815162342
0.7099894463571449,0.7159842908301982,0.7035808033739861,0.7022439526719989,0.7060163133664596,0.7075629613199576,0.004966853634878442,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.05,1.0E-4,4815162342
0.6827514379156857,0.6970849633991107,0.6849812074692947,0.6806366919027743,0.688136771975546,0.6867182145324824,0.005748377424000477,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.05,1.0E-4,4815162342
0.6614045471607453,0.6762222652454931,0.6643918398153504,0.6507713968115706,0.6568400838912736,0.6619260265848865,0.008497378348418027,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.05,1.0E-4,4815162342
0.665442184903478,0.7610395027460108,0.7519324572240644,0.7537766202778187,0.7512056826941528,0.736679289569105,0.0357886546415555,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.05,1.0E-4,4815162342
0.7213016287974572,0.7334870490269053,0.7183837406567908,0.7259618365401636,0.7281060243143096,0.7254480558671254,0.005273548799513378,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.05,1.0E-4,4815162342
0.7058263558782859,0.7127076438025984,0.7009814647546163,0.6975402793019245,0.701912753233517,0.7037936993941885,0.005179613543040665,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.05,1.0E-4,4815162342
0.6758316701733785,0.6909730647943052,0.6794785184226271,0.6733301711310232,0.6842252512283036,0.6807677351499275,0.0062840647090972495,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.05,1.0E-4,4815162342
0.6557140116145526,0.6711707784462891,0.6596051573304181,0.6435724966872742,0.6518496193265472,0.6563824126810163,0.009101305053995718,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.05,1.0E-4,4815162342
0.6734221693789268,0.6839693605667554,0.6733424730374652,0.6620238595319358,0.6698376503313058,0.6725191025692778,0.007070250198073245,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.05,0.001,4815162342
0.6941286094581748,0.7018203176291146,0.6942815706112232,0.6916506259711208,0.696200183019499,0.6956162613378265,0.0034220476416373102,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.05,0.001,4815162342
0.7171543759490673,0.7215598506303127,0.7070781095031391,0.7088737975934742,0.7124973152768861,0.7134326897905761,0.005328054154236663,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.05,0.001,4815162342
0.7256160368625078,0.735937203575783,0.7221531900166237,0.7270013603374882,0.7351745516806207,0.7291764684946047,0.0054482795490963035,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.05,0.001,4815162342
0.6764797142971852,0.7600480347622468,0.7532630374596514,0.7473671155879291,0.7447544996083817,0.7363824803430788,0.030410872965183168,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.05,0.001,4815162342
0.760597220693548,0.7697073186577609,0.7648733832825477,0.7547773949366682,0.7607993241329867,0.7621509283407023,0.0049622702824748,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.03,0.001,4815162342
0.744652808641547,0.7507498591026631,0.7430493590827781,0.741682615834306,0.7511604375666924,0.7462590160455973,0.003950109953617929,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.03,0.001,4815162342
0.7093083283968842,0.7115539298648647,0.7029019878087871,0.697558181434248,0.7016305138408905,0.7045905882691349,0.0051344591948635394,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.03,0.001,4815162342
0.7517085618850998,0.7471563685219071,0.7414062553568114,0.7425761435184435,0.7495724494686854,0.7464839557501894,0.0039583198297559645,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.05,0.1,4815162342
0.6608139975569909,0.6743009714823142,0.6632063027902483,0.6479687794553772,0.6565530778047104,0.6605686258179282,0.008607852447076037,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.05,0.001,4815162342
0.7569085182596047,0.7530361931369334,0.7498220078376016,0.7442781519654342,0.7550241975764336,0.7518138137552015,0.00443869978806503,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.05,0.1,4815162342
0.680609342759243,0.6938406336172558,0.6827580673703308,0.6775023537522301,0.6870387952646015,0.6843498385527322,0.005669546216875445,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.05,0.001,4815162342
0.7399222040747218,0.7400532266751207,0.7309134629086308,0.7327971090420488,0.7370463873356123,0.7361464780072269,0.0037129866355051417,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.03,0.001,4815162342
0.7561671809122817,0.7587388664005328,0.75089560956624,0.7550711349805103,0.762668956962092,0.7567083497643313,0.003909299695883779,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.05,0.1,4815162342
0.7221910510542594,0.7260340518533795,0.7199126866623945,0.7182731560901792,0.7231443065464385,0.7219110504413303,0.002676796395353492,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.03,0.001,4815162342
0.7082964060116976,0.714785117398121,0.7033392872612377,0.6996552703636769,0.7043830525961604,0.7060918267261787,0.005145077509117967,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.05,0.001,4815162342
0.7084074749207419,0.7681934324581885,0.7633076224353567,0.7601122741980604,0.7594531856606817,0.7518947979346058,0.021962246945558803,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.05,0.1,4815162342
0.7226192736563394,0.7343337450428491,0.7199305217500657,0.7270176068764331,0.7298765204061337,0.7267555335463641,0.00511718599998252,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.05,0.001,4815162342
0.6663902826636143,0.7612415496091818,0.7523450258240243,0.7541280054401079,0.7516630317042668,0.7371535790482391,0.035544647596551265,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.05,0.001,4815162342
0.6650532761194523,0.6784661359003452,0.6669591211323911,0.6539623282896162,0.660490212277336,0.6649862147438281,0.00809129460551414,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.05,0.001,4815162342
