cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numIters,numFactors,learningRate,regularization,ratings,seed
0.48365857595998907,0.7500386614835342,0.5348646505658401,0.6211674925352926,0.5439037573995159,0.5867266275888344,0.09273993717016943,0.37022479278760695,0.3707861352581503,0.3730073519321376,0.37101242137135976,0.37267887021917734,0.3715419143136864,0.0010978661134970155,75,8,0.3,5.0E-4,[D@3a4afd8d,4815162342
0.5666870104326623,0.5684852232146862,0.5050184793813787,0.480957383425236,0.5104153213374736,0.5263126835582874,0.035133692885594064,0.36846817886181865,0.37060316406093513,0.3725455330050137,0.36770614455575806,0.3702010040735291,0.3699048049114109,0.00169981681810678,75,6,0.3,5.0E-4,[D@3a4afd8d,4815162342
0.5020978073248588,0.5659810953779499,0.5021372561175522,0.5722001462234197,0.5035516053158308,0.5291935820719222,0.032639308971271715,0.372374616579364,0.37336233472209435,0.3748858424880284,0.3705568430372369,0.3732011675567442,0.37287616087669356,0.0014150333177400812,75,10,0.3,5.0E-4,[D@3a4afd8d,4815162342
0.5341850407180408,0.5922995454637964,0.499007200900366,0.5064766931319861,0.49916288120948754,0.5262262722847354,0.03547497789653917,0.37037151388435585,0.3715672916242623,0.37182016699004206,0.3709255985597799,0.37493789111895903,0.37192449243547976,0.0015892500872333713,75,8,0.3,0.001,[D@3a4afd8d,4815162342
0.5164800386608428,0.5587175085483003,0.502824720160001,0.5397650609595951,0.5138632506552523,0.5263301157967983,0.020171223715241157,0.36827546118725124,0.3688697285961858,0.3706889530604043,0.36880847291314156,0.37009802603970476,0.3693481283593375,8.978715505098846E-4,75,6,0.3,0.001,[D@3a4afd8d,4815162342
0.49849257552848925,0.5904511940264148,0.4939920479180444,0.6010499047044967,0.48241040436100713,0.5332792253076905,0.05138624183123637,0.3732116359003099,0.37411614483494865,0.3757878157256043,0.3710641893329687,0.3726843093126439,0.3733728190212951,0.0015629804222886266,75,10,0.3,0.001,[D@3a4afd8d,4815162342
0.5655310993553161,0.6071016614925098,0.5018299851383661,0.548624887002175,0.5065925850372056,0.5459360436051146,0.03905299226889347,0.3724681518919251,0.374748187843957,0.3796190476700846,0.3733864427591531,0.3761089490327187,0.3752661558395677,0.0025015357624780985,100,10,0.3,0.001,[D@3a4afd8d,4815162342
0.5432537873272619,0.6080349727246783,0.5208262378570571,0.5073516808467967,0.5408012989607346,0.5440535955433057,0.03461610734829461,0.37123819330824775,0.37288155196689543,0.37392688045916356,0.37180669782485215,0.3750468499574727,0.37298003470332636,0.0013848228699361472,100,8,0.3,0.001,[D@3a4afd8d,4815162342
0.5515077169551137,0.6036077844166231,0.5070641561991407,0.4539024074582509,0.4550792167918656,0.5142322563641988,0.057563181629495364,0.36206202706884494,0.36207830682213576,0.36169622376252014,0.36193940776933237,0.36497850175290353,0.3625508934351473,0.0012214733352917991,100,2,0.3,5.0E-4,[D@3a4afd8d,4815162342
0.6047532484127615,0.5065686557603791,0.49742348144262244,0.547595782010584,0.5064766980230775,0.5325635731298849,0.04007094545167344,0.3707165702951502,0.36926754045518223,0.37510889525945884,0.3678480960132419,0.37326054625594807,0.37124032965579623,0.0026351677413391107,100,6,0.3,5.0E-4,[D@3a4afd8d,4815162342
